,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,model,explainer
11,0.020285699150625038,0.007895225121789362,0.02292424788381198,1.1103078196192782,0.15489396036437514,0.025279263887101285,0.02253870759698925,0.1810126446919014,0.13600034133618882,0.1358767445504863,0.0,0.15285715670552455,0.13562741584215005,0.26785693327340687,0.4231206569955687,0.14809635505633337,lr,shap
12,0.04677446333078004,0.013264397834123937,0.012261807007620362,0.7208535542403136,0.06023654014170142,0.025279263887101285,0.02253870759698925,0.1810126446919014,0.12347396610196706,0.07160727566221725,0.0,0.15285715670552455,0.13562741584215005,0.26785693327340687,0.6556377617150905,0.14809635505633337,lr,shap
13,0.2563374710851709,0.006194552697129989,0.0033764396107940123,4.2399569766296965,0.047328710111336866,0.025279263887101285,0.02253870759698925,0.4453743255672386,0.12347396610196706,0.1358767445504863,0.0,0.19454547217066764,0.13562741584215005,0.26785693327340687,0.6556377617150905,0.14809635505633337,lr,shap
14,0.02866821946080067,0.007895225121789362,0.005508927786032336,1.1409976750470925,0.047328710111336866,0.060123654650403036,0.022538707596989258,0.25066049668870427,0.15644498162154508,0.1358767445504863,0.0,0.15285715670552455,0.13562741584215005,0.26785693327340687,0.7062540256891465,0.8191616944766185,lr,shap
15,0.004861861779901869,0.0025433849330164485,0.021147174404446707,0.7471445303901412,0.15489396036437514,0.025279263887101285,0.02253870759698925,0.1810126446919014,0.15644498162154508,0.07160727566221725,0.0,0.15285715670552455,0.13562741584215005,0.26785693327340687,0.4231206569955687,0.14809635505633337,lr,shap
16,0.06219830070150321,0.005690606316581495,0.008707660048889822,1.0891318193740862,0.047328710111336866,0.025279263887101285,0.02253870759698925,0.1810126446919014,0.13600034133618882,0.07160727566221725,0.0,0.19454547217066764,0.13562741584215005,0.26785693327340687,0.4117696991336192,0.14809635505633337,lr,shap
17,0.0035206585302737653,0.007784453354665955,0.01759302744571617,1.074502988286828,0.15489396036437514,0.025279263887101285,0.02253870759698925,0.19217933242388438,0.15644498162154508,0.07160727566221725,0.0,0.19454547217066764,0.13562741584215005,0.26785693327340687,0.4231206569955687,0.14809635505633337,lr,shap
18,0.12087594287273266,0.006194552697129989,0.023279662579685032,0.42418495177144117,0.047328710111336866,0.025279263887101285,0.02253870759698925,0.1810126446919014,0.13600034133618882,0.07160727566221725,0.0,0.15285715670552455,0.13562741584215005,0.6398044996212181,0.7908757126724826,0.14809635505633337,lr,shap
19,0.04543326008115194,0.0025586323409616724,0.0001777073479365268,0.9517435665755706,1.2434542929251224,0.025279263887101285,0.02253870759698925,0.19217933242388438,0.15644498162154508,0.07160727566221725,0.0,0.15285715670552455,0.13562741584215005,0.4420247870176372,0.7110445669015153,0.14809635505633337,lr,shap
20,0.05515698364095567,0.04758839823443503,0.010840148224128144,1.4018614461835148,0.4904975411538545,0.05514181773571529,0.1577709531789248,0.12924039519029681,0.12347396610196706,0.07160727566221725,0.0,0.15285715670552455,0.13562741584215005,0.6398044996212181,0.7062540256891465,0.4485811166131087,lr,shap
21,0.05381578039132756,0.0011359318919190356,0.025056736059050302,0.5272005664908048,0.3829322909008162,0.025279263887101285,0.02253870759698925,0.1810126446919014,0.13600034133618882,0.07160727566221725,0.0,0.15285715670552455,0.48086083798580476,0.6398044996212181,0.7908757126724826,0.14809635505633337,lr,shap
22,0.09572838194220575,0.007158918669733771,0.0033764396107940123,0.20424098787210476,0.047328710111336866,0.10567187787040534,0.1577709531789248,0.1810126446919014,0.13600034133618882,0.07160727566221725,0.0,0.19454547217066764,0.13562741584215005,0.26785693327340687,0.4117696991336192,1.389373439485602,lr,shap
23,0.1641297476732389,0.03991256637141303,0.01759302744571617,0.8494440484828558,0.15489396036437514,0.025279263887101285,0.02253870759698925,0.12924039519029681,0.15644498162154508,0.08876441435580931,0.0,0.19454547217066764,0.13562741584215005,0.26785693327340687,0.6556377617150905,0.14809635505633337,lr,shap
24,0.06219830070150321,0.007334850299870948,0.009063074744762875,0.38838012043899106,0.15489396036437514,0.025279263887101285,0.02253870759698925,0.27268810819810835,0.15644498162154508,0.07160727566221725,0.0,0.15285715670552455,0.13562741584215005,0.6398044996212181,0.7908757126724826,0.14809635505633337,lr,shap
25,0.07896334132185448,0.003507750905620231,0.0001777073479365268,1.0131232774311991,0.06023654014170142,0.025279263887101285,0.02253870759698925,0.12924039519029681,0.15644498162154508,0.1358767445504863,0.0,0.15285715670552455,0.13562741584215005,0.4420247870176372,0.7908757126724826,0.14809635505633337,lr,shap
26,0.12087594287273266,0.013674904971110685,0.007286001265397605,2.7566139642853345,0.047328710111336866,0.025279263887101285,0.02253870759698925,0.27268810819810835,0.13600034133618882,0.1717910909410702,0.0,0.15285715670552455,0.13562741584215005,0.26785693327340687,0.7908757126724826,0.14809635505633337,lr,shap
27,0.07192202426130694,0.002975655464249795,0.030387956497146113,4.725879687570091,0.1678017903947397,0.025279263887101285,0.02253870759698925,0.12924039519029681,0.12347396610196706,0.1358767445504863,0.0,0.19454547217066764,0.13562741584215005,0.26785693327340687,0.7110445669015153,0.14809635505633337,lr,shap
28,0.09572838194220575,0.00783658124507697,0.005153513090159282,0.1333474218338535,0.06023654014170142,0.025279263887101285,0.02253870759698925,0.27268810819810835,0.13600034133618882,0.07160727566221725,0.0,0.15285715670552455,0.13562741584215005,0.26785693327340687,0.7908757126724826,0.14809635505633337,lr,shap
29,0.04677446333078004,0.0005169131932882292,0.0001777073479365268,0.7471445303901412,0.06023654014170142,0.15976039294415809,0.7437773507006454,0.27268810819810835,0.15644498162154508,0.1717910909410702,0.0,0.15285715670552455,0.13562741584215005,0.26785693327340687,0.7908757126724826,0.8191616944766185,lr,shap
30,0.08868706488165821,0.007914773080693492,0.019725515620954495,1.0080083015265635,0.7056280416599311,0.025279263887101285,0.02253870759698925,0.1810126446919014,0.15644498162154508,0.1358767445504863,0.0,0.19454547217066764,0.13562741584215005,0.26785693327340687,0.6556377617150905,0.14809635505633337,lr,shap
31,0.12087594287273266,0.007849613217679723,0.014394295182858683,0.5118556387768977,0.047328710111336866,0.025279263887101285,0.02253870759698925,0.1810126446919014,0.13600034133618882,0.07160727566221725,0.0,0.15285715670552455,0.13562741584215005,0.26785693327340687,0.7110445669015153,0.14809635505633337,lr,shap
32,0.05381578039132756,0.006285776505349265,0.021502589100319762,0.48628075925371894,0.27536704064777795,0.025279263887101285,0.02253870759698925,0.27268810819810835,0.15644498162154508,0.07160727566221725,0.0,0.15285715670552455,0.48086083798580476,0.6398044996212181,0.7908757126724826,0.14809635505633337,lr,shap
33,0.07058082101167884,0.004780583669731199,0.01937010092508144,0.45047592792126884,0.15489396036437514,0.025279263887101285,0.02253870759698925,0.27268810819810835,0.15644498162154508,0.07160727566221725,0.0,0.15285715670552455,0.13562741584215005,0.6398044996212181,0.4231206569955687,0.14809635505633337,lr,shap
34,0.10545210550200948,0.007211046560144786,0.012617221703493414,1.0949628919053709,0.047328710111336866,0.025279263887101285,0.02253870759698925,0.25066049668870427,0.15644498162154508,0.07160727566221725,0.0,0.19454547217066764,0.48086083798580476,0.26785693327340687,0.6556377617150905,0.14809635505633337,lr,shap
35,0.11249342256255701,0.0077974853272687085,0.012617221703493414,0.5681203737278906,0.15489396036437514,0.025279263887101285,0.02253870759698925,0.25066049668870427,0.13600034133618882,0.07160727566221725,0.0,0.19454547217066764,0.48086083798580476,0.26785693327340687,0.7110445669015153,0.14809635505633337,lr,shap
36,0.28986755232587347,0.016676559220702967,0.0019547808273017962,0.5272005664908048,0.15489396036437514,0.10424849589478027,0.06761612279096778,0.4453743255672386,0.15644498162154508,0.07160727566221725,0.0,0.19454547217066764,0.13562741584215005,0.4420247870176372,0.6185330155642939,1.389373439485602,lr,shap
37,0.05381578039132756,0.005549470053293675,0.009063074744762875,1.2381822172351713,0.15489396036437514,0.1049601868825928,0.06761612279096778,0.27268810819810835,0.15644498162154508,0.07160727566221725,0.0,0.15285715670552455,0.13562741584215005,0.4420247870176372,0.7062540256891465,0.8191616944766185,lr,shap
38,0.12087594287273266,0.004741487751922937,0.009063074744762875,1.2279522654258999,0.047328710111336866,0.025279263887101285,0.02253870759698925,0.27268810819810835,0.15644498162154508,0.07160727566221725,0.0,0.15285715670552455,0.13562741584215005,0.6398044996212181,0.7908757126724826,0.14809635505633337,lr,shap
39,0.02866821946080067,0.00587526936836252,0.02292424788381198,1.0847329400960994,0.15489396036437514,0.025279263887101285,0.02253870759698925,0.30081014995500804,0.15644498162154508,0.1358767445504863,0.0,0.19454547217066764,0.13562741584215005,0.26785693327340687,0.6809036437631913,0.14809635505633337,lr,shap
40,0.07192202426130694,0.008527275793022922,0.014038880486985629,1.0028933256219277,0.047328710111336866,0.025279263887101285,0.02253870759698925,0.1810126446919014,0.13600034133618882,0.07160727566221725,0.0,0.15285715670552455,0.13562741584215005,0.6398044996212181,0.4231206569955687,0.14809635505633337,lr,shap
41,0.09706958519183384,0.006344420382061657,0.014038880486985629,0.9568585424802062,0.15489396036437514,0.2330645646888493,0.20284836837290332,0.19217933242388438,0.12347396610196706,0.07160727566221725,0.0,0.15285715670552455,0.13562741584215005,0.26785693327340687,0.7908757126724826,0.4485811166131087,lr,shap
42,0.05381578039132756,0.0008840238615078067,0.0033764396107940123,0.6959947713437838,0.15489396036437514,0.1049601868825928,0.2479257835668818,0.19217933242388438,0.15644498162154508,0.07160727566221725,0.0,0.19454547217066764,0.13562741584215005,0.26785693327340687,0.7908757126724826,1.389373439485602,lr,shap
43,0.07896334132185448,0.007856129203981101,0.026833809538415573,2.7259241088575203,0.15489396036437514,0.025279263887101285,0.02253870759698925,0.27268810819810835,0.12347396610196706,0.07160727566221725,0.0,0.15285715670552455,0.13562741584215005,0.26785693327340687,0.7365794484897284,0.14809635505633337,lr,shap
44,0.0119031788404494,0.002454376560139642,0.026833809538415573,1.529019747172759,0.1678017903947397,0.025279263887101285,0.02253870759698925,0.12924039519029681,0.13600034133618882,0.07160727566221725,0.0,0.15285715670552455,0.13562741584215005,0.6398044996212181,0.7908757126724826,0.14809635505633337,lr,shap
45,0.07058082101167884,0.058685122905679905,0.009063074744762875,0.7113396990576911,0.047328710111336866,0.025279263887101285,0.02253870759698925,0.25066049668870427,0.13600034133618882,0.07160727566221725,0.0,0.15285715670552455,0.13562741584215005,0.26785693327340687,0.7062540256891465,0.14809635505633337,lr,shap
46,0.004861861779901869,0.009224486327270253,0.014038880486985629,1.2586421208537144,0.15489396036437514,0.025279263887101285,0.02253870759698925,0.27268810819810835,0.15644498162154508,0.1717910909410702,0.0,0.15285715670552455,0.48086083798580476,0.6398044996212181,0.4231206569955687,0.14809635505633337,lr,shap
47,0.07192202426130694,0.0012554350806862904,0.003731854306667066,0.015702976027231693,0.27536704064777795,0.025279263887101285,0.02253870759698925,0.27268810819810835,0.15644498162154508,0.1717910909410702,0.0,0.15285715670552455,0.13562741584215005,0.26785693327340687,0.6185330155642939,0.14809635505633337,lr,shap
48,0.0119031788404494,0.007895225121789362,0.003731854306667066,1.0591580605729207,0.047328710111336866,0.025279263887101285,0.02253870759698925,0.12924039519029681,0.13600034133618882,0.1358767445504863,0.0,0.15285715670552455,0.13562741584215005,0.26785693327340687,0.6185330155642939,0.14809635505633337,lr,shap
49,0.05381578039132756,0.005823141477951505,0.019725515620954495,0.2509918676404753,0.27536704064777795,0.025279263887101285,0.02253870759698925,0.1810126446919014,0.13600034133618882,0.07160727566221725,0.0,0.19454547217066764,0.48086083798580476,0.26785693327340687,0.7110445669015153,0.14809635505633337,lr,shap
50,0.02194113946215681,0.02079597379399912,0.003310515113028362,0.2745803007258415,0.015489125034691346,0.011574984601320658,0.0027108343270879323,0.011973223754589469,0.007012814137766016,0.002313337085593085,0.0,0.00458580846446201,0.01479451952247892,0.016749659249262062,0.08966659599334113,0.03389301885105712,rf,shap
51,0.024348050000677645,0.017173166531087837,0.017064455310276973,0.14938950014304636,0.004384565481574722,0.014209865854403715,0.009967527799029837,0.016339907711080685,0.0058862925106379985,0.0068919879350028464,0.0,0.010458634873770196,0.006564109177071991,0.038765337332867335,0.059035410886391915,0.05430470818983545,rf,shap
52,0.024620258528298654,0.006883846605599361,0.009923201376235015,0.33687588969149,0.007571255507311095,0.010044816912716609,0.003100024394521103,0.01484808157774949,0.007028087405528797,0.0038074610475552478,0.0,0.0065710389431738745,0.00159600895179768,0.020426825429892218,0.050804688352152266,0.033388882593738844,rf,shap
53,0.025257320550825135,0.04681942907628672,0.0012039419742594282,0.08114974740775266,0.021012017577942382,0.03006997799422142,0.003584209556290967,0.0115878670826259,0.004703974472651577,0.002944564400496625,0.0,0.003915228482985667,0.0019092328199997583,0.24763187700291686,0.050431326551667016,0.02898476660214196,rf,shap
54,0.02022725305088209,0.0020391360444570535,0.019233676948584445,0.0995075055613144,0.0023749811868724532,0.025226332782452877,0.006297725286219746,0.021968945582056067,0.0038436413234821266,0.006788067247986563,0.0,0.008448547199418455,0.005418214638855127,0.05678069903184067,0.06067754501334256,0.037727107214888055,rf,shap
55,0.02509652336303586,0.028748087922738565,0.008125964429582161,0.3116379262509644,0.003921548340983402,0.002822817776283086,0.003704646830077443,0.014606704734989595,0.006061584007488244,0.0026499286336664827,0.0,0.0070460485001065,0.0013066646655007306,0.01942950889160966,0.07450691392702843,0.028342394439103448,rf,shap
56,0.03236531989019825,0.006466928517437636,0.039876238635377495,0.016105534007474588,0.004335484081575945,0.024924495517263244,0.006679318546087579,0.029128763812431374,0.0054395862196935044,0.009986259161062067,0.0,0.018861805592247843,0.0051048454929009095,0.035185217045080076,0.09086520052968278,0.04200386443252912,rf,shap
57,0.017929687775789575,0.011165929574294733,0.020268209327351967,0.04726576501566268,0.0019171245325122575,0.0004551087327850663,0.0019555882249330196,0.017397019660481215,0.001961640024176087,0.004498324251743514,0.0,0.01033192738408286,0.004157515399538771,0.04521092519917102,0.13974446519892172,0.05031637598046411,rf,shap
58,0.012308419642830488,0.0380894786207006,0.01543965453077778,0.36271396062015654,0.00391967753453157,0.0077595683494507,0.0023939024975768615,0.009870769632284447,0.0044835645992596885,0.0034891576514331506,0.0,0.007171900648973497,0.0014911116451658184,0.02002592852104651,0.056097458424385654,0.030421872196193092,rf,shap
59,0.0227889999519063,0.02993944541042422,0.008781060899017562,0.20096564965800828,0.01728730885952913,0.006177682434613898,0.0045972754537064765,0.007221246546948218,0.0058888637574488634,0.002290525569051693,0.0,0.006092752616543801,0.0015830458713527577,0.01888957742024427,0.31968842495773747,0.027343773872370813,rf,shap
60,0.022813531646369047,0.03264203435474349,0.002797156250573966,0.03396102479214016,0.004165008211078952,0.044176262703578655,0.0057936061426174116,0.012399777291194397,0.0068196587875549355,0.0025320546712348942,0.0,0.006723298624952613,0.0036847895583316274,0.038156527628772634,0.21056416053453367,0.052908134108671394,rf,shap
61,0.025716860501105273,0.02411213323586502,0.00374169661692024,0.3722750753336545,0.0021084351379615273,0.007551888244131888,0.002353027397703256,0.01132699409956279,0.005802055706463337,0.004121277871099535,0.0,0.0058428291752558315,0.0013636091416490605,0.023641802080596578,0.06485526151062461,0.03129661923507116,rf,shap
62,0.030056856699676573,0.03152176974563229,0.03684741369115104,0.10255774977170225,0.01441036087653023,0.02811375739482387,0.006629272492175639,0.03087605979021278,0.005710068208260635,0.008482885143810555,0.0,0.020190054057634098,0.00388909067554832,0.04622488460034522,0.05361567881028595,0.04525164702626575,rf,shap
63,0.07023337575051407,0.012420692531092056,0.013645361007121168,0.3639893330266141,0.006747593311210129,0.0039046864006165925,0.00214622497141143,0.00835802850431937,0.010243764770271047,0.0035515548676625995,0.0,0.004110015831417422,0.0027492957420102255,0.020344602009192133,0.028305201469301825,0.013974259046042213,rf,shap
64,0.02452679333187875,0.025989326455390305,0.010859402221146223,0.34753794411556727,0.003647195590703276,0.007941143545409068,0.0030897859590496104,0.012374380346892849,0.004688284767834931,0.0029957268859590715,0.0,0.006975269376565729,0.0013452911742776457,0.01626010408654312,0.05455191025962394,0.03421817758398786,rf,shap
65,0.028846022272812265,0.010181122993225305,0.004532931819532122,0.3434277437425187,0.004477282447559749,0.00853591749019953,0.0028284454686063948,0.015275496120503024,0.008190258703945083,0.004142034427062381,0.0,0.00949231237444749,0.0014186554992409565,0.0267057865362597,0.06244359918217358,0.030978955779587276,rf,shap
66,0.020850362623708978,0.016448062166851646,0.037715989683541035,0.12173796294452513,0.005063186751333545,0.022301371413333756,0.005827539981704259,0.03348475783100778,0.0049729433630181594,0.0123531234499899,0.0,0.01660917752286226,0.005742245201495675,0.02777857063156266,0.043285058307822435,0.03709151309586253,rf,shap
67,0.028366366630459914,0.024334484634224936,0.009758689873772975,0.34080830185226224,0.0025970112326027966,0.00863124153876128,0.0025826745158941027,0.008257630164905574,0.00852757816922297,0.004985536099379086,0.0,0.006494521047986845,0.0015847855072386467,0.025307778315069952,0.06827941179596937,0.031258329240253166,rf,shap
68,0.02546964210531267,0.016075892609234983,0.011713787316285968,0.004150243118403206,0.0028551511986189366,0.01774213256524344,0.003414593798583365,0.015357283511929238,0.005949175003702246,0.0025393658182634015,0.0,0.008858563719623938,0.0018986680569312718,0.25196602839982246,0.06841234159136103,0.02294029190652922,rf,shap
69,0.023919165063152663,0.011791777777153574,0.010055665701427576,0.2964276580452298,0.018367592515361117,0.011792861213933062,0.002857094639197115,0.007950589338652501,0.008345652244780823,0.0035369884854767326,0.0,0.00840589800273338,0.0014026269424481776,0.02606841967713795,0.061541128392570366,0.03237331375112327,rf,shap
70,0.022627992663419864,0.00906140251920511,0.014586601283507975,0.2816494029471264,0.012379902901521354,0.004992236219404997,0.004451186639027943,0.010266226572124015,0.012088712080224214,0.003087021251183687,0.0,0.005017472337431753,0.0009077164286443555,0.064602095468814,0.04759958632859306,0.06378121651253013,rf,shap
71,0.019624299536357696,0.010385801371304236,0.001512401221249333,0.23262835257232947,0.012249174510747992,0.00840768361019526,0.002342320391594629,0.01271977386455918,0.0053362923402863255,0.003530517862309917,0.0,0.007211007857699418,0.013408031521651516,0.07675796517835545,0.058785532695790246,0.030971206213944485,rf,shap
72,0.010533122706985398,0.03419928643868318,0.012014134301821144,0.06613590948365332,0.0023166483366652136,0.0506840963942475,0.012498617791656381,0.016094900480872854,0.0021530547800255257,0.0033937399349295563,0.0,0.005801085054692966,0.0021225310632187943,0.06571255801136343,0.04182674346332975,0.27677385328206716,rf,shap
73,0.020969318899923872,0.00023889077403847612,0.008008702568637994,0.29264765945248455,0.006851174049681329,0.011506010312730698,0.0026151167119848524,0.02227832757902417,0.011005685807686346,0.009083950714119896,0.0,0.005041626058804611,0.001328291362082846,0.021497236508981693,0.06025510521107628,0.03158583842525119,rf,shap
74,0.022660130700260014,0.02909041952877278,0.013603398603631373,0.08820721653901453,0.0032522561583274733,0.01965193587504207,0.0036450989587287273,0.0377100587775506,0.006587357999292243,0.003162839089245868,0.0,0.008301348450797627,0.0018510690942106446,0.19347598227414875,0.0559224384468838,0.027697671704308847,rf,shap
75,0.017112639632402175,0.005518334782745758,0.010072383245875996,0.3351641139525251,0.004997026299093927,0.007728022211813102,0.002745227948007199,0.008342740035482037,0.004674042190590023,0.003993317740411084,0.0,0.008371964034760008,0.001403624219478148,0.028351436597986328,0.06212283590352439,0.030251554710592956,rf,shap
76,0.03141777111727836,0.022705623160667553,0.0013558986557064944,0.4215907103259192,0.004395450610176974,0.004368933043148857,0.0024119485622275823,0.03321982553015022,0.01078762599713038,0.012217744100694847,0.0,0.009350699541722836,0.001878294541935127,0.02990691723153018,0.048865285233582384,0.01620057291677565,rf,shap
77,0.007394070003548923,0.0005785021553079956,0.004890144853349591,0.48562575825712306,0.00336507475207824,0.007019401493795014,0.0024147927362340098,0.006946159640837354,0.010023000562868799,0.006064023313804333,0.0,0.006843559716748588,0.002338900577144411,0.023935967078175347,0.062272886532804266,0.016659830170311002,rf,shap
78,0.01657225208764894,0.06110117059152047,0.04041846137024906,0.054787389723118966,0.006985785483008812,0.015823413130324003,0.005893914286272023,0.054767541944158935,0.005965847803676828,0.005380745200551151,0.0,0.0119877973864631,0.0018407627766640902,0.039154167305799265,0.0934670183604323,0.04996823145683041,rf,shap
79,0.026851540699681486,0.008447780922318952,0.008394432173740548,0.31078101628981164,0.0064556312908164186,0.00034782303734415374,0.00690754235933934,0.03251850764186411,0.0064782232603771165,0.0050349975471168235,0.0,0.009562825200430372,0.0012072178496952725,0.018096442864385182,0.06046099183114124,0.029848598382273186,rf,shap
80,0.021202519880712162,0.022471570838715902,0.0002113828775712703,0.315885475426285,0.023051659137300354,0.010122927233865132,0.002752574022994139,0.010305120039428187,0.006286768432063533,0.0035923894944623184,0.0,0.00455441432327848,0.0013881824366359955,0.019461311366291083,0.06602580755538967,0.03205011990394446,rf,shap
81,0.006423450059872867,0.026326560193001208,0.005937119688915358,0.2710360608819214,0.0037756751291710537,0.010543786386516932,0.00278666342527065,0.015300565978740025,0.00842134933935217,0.002642416977761878,0.0,0.00931890612435222,0.0011091751554499771,0.018510888436128373,0.0880985396023998,0.03418891084560717,rf,shap
82,0.01766496949612664,0.015314179967969311,0.0006382417665360739,0.21632565615240226,0.011419063393545158,0.007899740021222108,0.0022960569655216803,0.0213393405680714,0.0065926706316530425,0.003392189647147865,0.0,0.007118102011053332,0.012463299696201864,0.07464176126921947,0.0587822791676209,0.031143729870772362,rf,shap
83,0.015833133119678183,0.020839477237436954,0.007088038386193402,0.24019842817581796,0.0047656896450556565,0.008350076711205122,0.00258111377802881,0.02394150015949683,0.006251849442853026,0.004235214735735155,0.0,0.00889185064915525,0.0011492627208079332,0.09072873259478256,0.04875894704468623,0.03233542102174125,rf,shap
84,0.017569560026580174,0.01713255143371311,0.0009516150965532478,0.35880397414925685,0.0034389924676634506,0.01031953916230865,0.0029037334439854993,0.010420956670651618,0.004924309425376831,0.0030946676759479918,0.0,0.004396766058521805,0.01900498811781293,0.017147664780574428,0.054801102291264864,0.03221982226771515,rf,shap
85,0.0044770029575997424,0.03256516848216204,0.007518767787305633,0.2602593960175112,0.004786295123455018,0.010977555118188802,0.0028585849381190047,0.016349547096932673,0.006603339615401191,0.0024640243276466607,0.0,0.007169000967921916,0.01485528781739303,0.018221393740522465,0.0929944293945795,0.034296474640960854,rf,shap
86,0.10537437615471597,0.002519873949699924,0.02629991836026788,0.1567978556762791,0.008967916471838854,0.04241199890064597,8.665851154936473e-05,0.006343160112454437,0.0037537568913552453,0.008033126261704,0.0,0.011317734609732923,0.0012902301249557333,0.028175613831621003,0.058294006344611356,0.23473830657526523,rf,shap
87,0.01764437649602919,0.014012522364065192,0.010808254811005419,0.3353591604661515,0.0018086554734465872,0.0024524975280749476,0.004537225696751961,0.028754059079222162,0.004457944703357832,0.00353212879346114,0.0,0.007888706485356715,0.001204447921043884,0.021403198625576936,0.04710785130746013,0.03290113124984854,rf,shap
88,0.009958110599688496,0.012765511990091044,0.008574747090046339,0.2643010624584157,0.004553775053539045,0.007252721671461382,0.0021768283591567105,0.022174327832587576,0.005767512167025371,0.003706068148847178,0.0,0.006999987301389735,0.0009041007018012726,0.0694197340377796,0.04821272598621001,0.028186602686704455,rf,shap
89,0.022424672425207254,0.013312824364966383,0.007114703385601349,0.3107337490102875,0.0024095092720842724,0.0072813669686546,0.002389889781417457,0.009356274768402765,0.005464516412258786,0.003769556421559841,0.0,0.0036228324292047645,0.001762645027452797,0.01982406269328553,0.1694996935113966,0.027730676738976168,rf,shap
90,0.018485638937604812,0.02260229588907224,0.010436234622309123,0.24795460204479824,0.003664939248991586,0.009235257288806779,0.0022716632597149086,0.0109187281432113,0.009151409247172036,0.0051854651847225266,0.0,0.006012026077336261,0.001124778813682884,0.09357772518059843,0.053225759539126234,0.03075332613795193,rf,shap
91,0.007790124613373153,0.025300068346639913,0.01565263042238927,0.30608388272677844,0.0029873063304928227,0.023362557124563713,0.00589573954643247,0.008868240326439677,0.010600285392110819,0.003965939045774682,0.0,0.008166915573012867,0.0013187618772285575,0.019185069364533992,0.06581627066778882,0.06469372979583332,rf,shap
92,0.0127738795905796,0.009636966927455729,0.0011971203121194018,0.20389760413977,0.003348063130443578,0.039691834399149126,0.004932456627671182,0.006222220308033574,0.0050207598293566325,0.003424675147077849,0.0,0.0055539515611883,0.0011351203363943446,0.020119499657822514,0.05078852351886193,0.4172709283236662,rf,shap
