,word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,char_freq_%3B,char_freq_%28,char_freq_%5B,char_freq_%21,char_freq_%24,char_freq_%23,capital_run_length_average,capital_run_length_longest,capital_run_length_total,model,explainer
0,0.03270876785823282,0.005464877320855342,0.025316616705044193,0.0005774880074276609,0.1494272605742715,0.05424052398950372,0.2209112393348514,0.045262419354749436,0.055297511640960986,0.01165286793970038,0.012053311000660892,0.05312366732035752,0.007023310250972822,0.0030586845666715472,0.03281339013571787,0.11899394748959342,0.14047982059553626,0.01630468002878861,0.17176047907817665,0.23712694484508132,0.20701656448445196,0.0034144327588932328,0.19149280938835841,0.048115060092834734,1.00940094856627,0.27936728237956665,0.9512332751113417,0.06742363612316563,0.18511044729310894,0.059896249360327336,0.026371168262166515,0.030327914140295863,0.1591725403168444,0.004512488943839492,0.1963925878625679,0.1069907155141604,0.00199055647733986,0.004626166734836921,0.05495477202203089,0.04903641179058109,0.07583241028893349,0.11983990948578196,0.04779337124814685,0.0628347038657367,0.21791277643458012,0.1529349747541219,1.9863945256123596e-18,0.3661838271979904,0.021813050830925763,0.03125113337153026,0.012077874020381598,0.07642828414779168,0.26395484218000276,0.0161713760508603,0.012101390540502414,0.15303114659486505,0.25513538464675845,lr,shap
1,0.1604961005223437,0.005464877320855342,0.04233410915337272,0.0005774880074276609,0.1494272605742715,0.05424052398950372,0.2209112393348514,0.045262419354749436,0.055297511640960986,0.03858111042816403,0.012053311000660892,0.11580416071635861,0.007023310250972822,0.0030586845666715472,0.03281339013571787,1.2240316634821395,0.14047982059553626,0.01630468002878861,0.025846212410445053,0.23712694484508132,0.20701656448445196,0.0034144327588932328,0.19149280938835841,0.048115060092834734,1.00940094856627,0.27936728237956665,0.9512332751113417,0.06742363612316563,0.18511044729310894,0.059896249360327336,0.026371168262166515,0.030327914140295863,0.1591725403168444,0.004512488943839492,0.1963925878625679,0.1069907155141604,0.00199055647733986,0.004626166734836921,0.05495477202203089,0.04903641179058109,0.07583241028893349,0.11983990948578196,0.04779337124814685,0.0628347038657367,0.21791277643458012,1.3893570837676996,1.9863945256123596e-18,0.3661838271979904,0.021813050830925763,0.03125113337153026,0.012077874020381598,0.07642828414779168,0.26395484218000276,0.0161713760508603,0.011989944615985664,0.14958449914903477,0.2254851235473115,lr,shap
2,0.03270876785823282,0.005464877320855342,0.06139065164870144,0.0005774880074276609,0.1494272605742715,0.05424052398950372,0.2209112393348514,0.17351404369183754,0.055297511640960986,0.01165286793970038,0.012053311000660892,0.05312366732035752,0.007023310250972822,0.0030586845666715472,0.03281339013571787,0.11899394748959342,0.14047982059553626,0.01630468002878861,0.06088604400044435,0.23712694484508132,0.20701656448445196,0.0034144327588932328,0.19149280938835841,0.048115060092834734,0.20273267929768604,0.5754552696224698,0.9512332751113417,0.06742363612316563,0.18511044729310894,0.059896249360327336,0.026371168262166515,0.030327914140295863,0.1591725403168444,0.004512488943839492,0.3315444762841199,0.1069907155141604,0.00199055647733986,0.004626166734836921,0.05495477202203089,0.04903641179058109,0.07583241028893349,0.11983990948578196,0.04779337124814685,0.0628347038657367,0.21791277643458012,0.1529349747541219,1.9863945256123596e-18,0.3661838271979904,0.021813050830925763,0.03125113337153026,0.012077874020381598,0.07642828414779168,0.26395484218000276,0.0161713760508603,0.010986931295334939,0.13235126191988328,0.1528931049934931,lr,shap
3,0.03270876785823282,0.005464877320855342,0.025316616705044193,0.0005774880074276609,0.1494272605742715,0.05424052398950372,0.2209112393348514,0.045262419354749436,0.055297511640960986,0.01165286793970038,0.012053311000660892,0.05312366732035752,0.007023310250972822,0.0030586845666715472,0.03281339013571787,0.11899394748959342,0.14047982059553626,0.01630468002878861,0.17176047907817665,0.23712694484508132,0.20701656448445196,0.0034144327588932328,4.866807815964505,0.048115060092834734,1.00940094856627,0.27936728237956665,0.9512332751113417,0.06742363612316563,0.18511044729310894,0.059896249360327336,0.026371168262166515,0.030327914140295863,0.1591725403168444,0.004512488943839492,0.1963925878625679,0.1069907155141604,0.020393211139333258,0.004626166734836921,0.05495477202203089,0.04903641179058109,0.07583241028893349,0.11983990948578196,0.04779337124814685,0.0628347038657367,0.21791277643458012,0.1529349747541219,1.9863945256123596e-18,0.3661838271979904,0.021813050830925763,0.010502906828400493,0.012077874020381598,0.07642828414779168,0.24709035081129002,0.0161713760508603,0.00025517634029193983,0.04687440526329199,0.11404103872525224,lr,shap
4,0.03270876785823282,0.005464877320855342,0.026136048032343328,0.0005774880074276609,0.1494272605742715,0.05424052398950372,0.2209112393348514,0.045262419354749436,0.055297511640960986,0.01165286793970038,0.012053311000660892,0.02122820328545307,0.007023310250972822,0.0030586845666715472,0.03281339013571787,0.11899394748959342,0.14047982059553626,0.01630468002878861,0.16394437220632474,0.23712694484508132,0.20701656448445196,0.0034144327588932328,0.19149280938835841,0.048115060092834734,1.00940094856627,0.27936728237956665,0.9512332751113417,0.06742363612316563,0.18511044729310894,0.059896249360327336,0.026371168262166515,0.030327914140295863,0.1591725403168444,0.004512488943839492,0.1963925878625679,0.1069907155141604,0.0010929217147528658,0.004626166734836921,0.1442101735611683,0.04903641179058109,1.2159499731818577,0.11983990948578196,0.17546286122589552,0.0628347038657367,0.02080574247365336,0.13826702230943883,1.9863945256123596e-18,0.3661838271979904,0.021813050830925763,0.007802396765718403,0.026148393922913692,0.07642828414779168,0.26395484218000276,0.0161713760508603,0.009506790110346889,0.11511802469073182,0.16720702414495023,lr,shap
5,0.03270876785823282,0.005464877320855342,0.025316616705044193,0.0005774880074276609,0.1494272605742715,0.05424052398950372,0.2209112393348514,0.045262419354749436,0.055297511640960986,0.01165286793970038,0.012053311000660892,0.05312366732035752,0.007023310250972822,0.0030586845666715472,0.03281339013571787,0.11899394748959342,0.14047982059553626,0.7460535439697494,0.32108281323311255,0.23712694484508132,0.20701656448445196,0.0034144327588932328,0.19149280938835841,0.048115060092834734,1.00940094856627,0.27936728237956665,0.9512332751113417,0.06742363612316563,0.18511044729310894,0.059896249360327336,0.026371168262166515,0.030327914140295863,0.1591725403168444,0.004512488943839492,0.1963925878625679,0.1069907155141604,0.00199055647733986,0.004626166734836921,0.05495477202203089,0.04903641179058109,0.07583241028893349,0.11983990948578196,0.04779337124814685,0.0628347038657367,0.21791277643458012,0.1529349747541219,1.9863945256123596e-18,0.3661838271979904,0.021813050830925763,0.03125113337153026,0.012077874020381598,0.07642828414779168,1.2794016406537014,0.0161713760508603,0.009663510941698565,0.13924455681154388,0.24082146549530134,lr,shap
6,0.03270876785823282,0.005464877320855342,0.025316616705044193,0.0005774880074276609,0.1494272605742715,0.05424052398950372,0.2209112393348514,0.045262419354749436,0.055297511640960986,0.01165286793970038,0.012053311000660892,0.05312366732035752,0.007023310250972822,0.0030586845666715472,0.03281339013571787,0.11899394748959342,0.14047982059553626,0.01630468002878861,0.06496756194919209,0.23712694484508132,0.20701656448445196,0.0034144327588932328,0.19149280938835841,0.048115060092834734,1.00940094856627,0.27936728237956665,0.9512332751113417,0.06742363612316563,0.18511044729310894,0.059896249360327336,0.026371168262166515,0.030327914140295863,0.1591725403168444,0.004512488943839492,2.525416276182578,0.1069907155141604,0.00199055647733986,0.004626166734836921,0.05495477202203089,0.04903641179058109,0.07583241028893349,3.21383622968705,0.04779337124814685,0.0628347038657367,0.21791277643458012,0.1529349747541219,1.9863945256123596e-18,0.3661838271979904,0.021813050830925763,0.03125113337153026,0.012077874020381598,0.03436802805168473,0.26395484218000276,0.0161713760508603,0.006971395327590891,0.1220113195823924,0.21014878159932177,lr,shap
7,0.10607219393626582,0.005464877320855342,0.023277566658044018,0.0005774880074276609,0.822612317141015,0.2120026640244221,0.2209112393348514,0.045262419354749436,0.055297511640960986,0.01165286793970038,0.012053311000660892,0.007123320301128657,0.007023310250972822,0.0030586845666715472,0.03281339013571787,0.11899394748959342,0.14047982059553626,0.01630468002878861,0.19353537733474585,0.23712694484508132,0.20701656448445196,0.0034144327588932328,0.19149280938835841,0.048115060092834734,2.400557389160903,0.27936728237956665,0.9910259021578318,0.11195066968181333,0.4820720835866476,1.2879337307568082,0.17466464360188313,0.19031739558225605,0.1591725403168444,0.024075950327690207,0.40193608483701165,0.8770537373663047,0.00199055647733986,0.004626166734836921,0.05495477202203089,0.25895090364287154,0.07583241028893349,0.11983990948578196,0.04779337124814685,0.0628347038657367,0.5267137963066987,0.3971132419214929,1.9863945256123596e-18,0.3661838271979904,0.021813050830925763,0.024836383314943884,0.012077874020381598,0.07642828414779168,0.26395484218000276,0.0161713760508603,0.008677911046753584,0.0737582553407683,0.13448949465590532,lr,shap
8,0.03270876785823282,0.005464877320855342,0.01660777678467897,0.0005774880074276609,0.1494272605742715,0.17545948135584408,0.2209112393348514,0.045262419354749436,0.055297511640960986,0.01165286793970038,0.012053311000660892,0.05312366732035752,0.0345682982339268,0.0030586845666715472,0.03281339013571787,0.11899394748959342,0.14047982059553626,0.01630468002878861,0.1006808440007348,0.23712694484508132,0.006947832671699765,0.0034144327588932328,0.19149280938835841,0.048115060092834734,0.17609237978419245,0.27936728237956665,0.9512332751113417,0.06742363612316563,0.18511044729310894,0.059896249360327336,0.026371168262166515,0.030327914140295863,0.1591725403168444,0.004512488943839492,0.1963925878625679,0.31749904847349125,0.00199055647733986,0.004626166734836921,0.05495477202203089,0.04903641179058109,0.9767310132798593,0.11983990948578196,0.04779337124814685,0.0628347038657367,0.10329868631655975,0.1529349747541219,1.9863945256123596e-18,0.3661838271979904,0.021813050830925763,0.01587899916857068,0.012077874020381598,0.023852964027657974,0.26395484218000276,0.0161713760508603,0.011700881749270352,0.14958449914903477,0.22855239193690946,lr,shap
9,0.04076350603297235,0.0012487311814239508,0.015788345457379834,0.0005774880074276609,0.1494272605742715,0.05424052398950372,0.2209112393348514,0.045262419354749436,0.055297511640960986,0.01165286793970038,0.012053311000660892,0.0035793798528059376,0.007023310250972822,0.0030586845666715472,0.03281339013571787,0.11899394748959342,0.14047982059553626,0.0005208658673281932,0.07278366882104403,0.23712694484508132,0.18297562098376077,0.7864576787984104,0.19149280938835841,0.048115060092834734,1.00940094856627,0.27936728237956665,0.9512332751113417,0.06742363612316563,0.18511044729310894,0.059896249360327336,0.026371168262166515,0.030327914140295863,0.1591725403168444,0.004512488943839492,0.1963925878625679,0.1069907155141604,0.0010929217147528658,0.004626166734836921,0.05495477202203089,0.04903641179058109,0.07583241028893349,0.11983990948578196,0.04779337124814685,0.0628347038657367,0.21791277643458012,0.6667447206840491,1.9863945256123596e-18,0.3661838271979904,0.6369193797348423,0.017956314601403057,0.017201820574482878,0.057021286788010786,0.26395484218000276,0.28434545580505305,0.002468283440086071,0.008271953869992714,1.5709117299605617,lr,shap
