,checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,model,explainer
10,0.2673967118876542,0.25669600030872064,0.005072716062656469,0.0026786019860901558,0.17182026685006913,0.07754306822533795,0.012290453766984032,0.7693688202089755,0.2488510135678819,0.46104946581355466,0.13918451380978242,0.269969851085934,0.19330003923172134,0.38441911452950545,0.2348449098734819,0.4323051125437829,0.09393306459143039,0.08224327494666268,0.10147117036051068,0.023634333777090392,lr,shap
11,0.4206863208468384,0.12928384326834777,0.24856308707016989,0.0026786019860901558,0.015620024259097198,0.07754306822533795,0.012290453766984032,0.8321587818312798,0.2488510135678819,0.46104946581355466,0.13918451380978242,0.22946329887044184,0.2172447736098449,0.010318640177899178,0.14941531483062376,0.08716989731112647,0.09393306459143039,0.045393952789616596,0.10147117036051068,0.023634333777090392,lr,shap
12,0.0766448044795921,0.15778935840388153,0.24856308707016989,0.03080392284003676,0.17182026685006913,0.07754306822533795,0.012290453766984032,0.8329741671829101,0.2488510135678819,0.46104946581355466,0.26233897609547385,0.269969851085934,0.19330003923172134,0.010318640177899178,0.14941531483062376,0.08716989731112647,0.09393306459143039,0.045393952789616596,0.10147117036051068,0.023634333777090392,lr,shap
13,0.7647278372140845,0.49874228589942854,0.24856308707016989,0.01941986439915361,0.03644672327122678,0.07754306822533795,0.012290453766984032,0.8321587818312798,0.2488510135678819,0.35355396644744363,0.13918451380978242,0.20320667601904155,0.2172447736098449,0.12181735403044898,0.29047443240863813,0.08716989731112647,0.28237281558394123,0.045393952789616596,0.10147117036051068,0.023634333777090392,lr,shap
14,0.7647278372140845,0.386862463385995,0.24856308707016989,0.01941986439915361,0.19264696586219873,0.07754306822533795,0.012290453766984032,0.7693688202089755,0.2488510135678819,0.748076227351303,0.13918451380978242,0.13013564461841262,0.2172447736098449,0.010318640177899178,0.29047443240863813,0.08716989731112647,0.3457940922176974,0.045393952789616596,0.10147117036051068,0.023634333777090392,lr,shap
15,0.03803570097615667,0.15012963775053362,0.2587085191954828,0.0026786019860901558,0.19264696586219873,0.07754306822533795,0.012290453766984032,0.8321587818312798,0.2488510135678819,0.439149805288401,0.13918451380978242,0.13013564461841262,0.2172447736098449,0.12181735403044898,0.14941531483062376,0.08716989731112647,0.09393306459143039,0.045393952789616596,0.10147117036051068,0.023634333777090392,lr,shap
16,0.09537595370403106,0.06308735759885342,0.005072716062656469,0.01941986439915361,0.3019871356758791,0.10708328469213337,0.012290453766984032,0.8329741671829101,0.5664411850231476,0.8758672015172388,0.36613088433698393,0.20320667601904155,0.2172447736098449,0.010318640177899178,0.29047443240863813,0.08716989731112647,0.28237281558394123,0.045393952789616596,0.14601948905536902,0.023634333777090392,lr,shap
17,0.03803570097615667,0.1886145225849861,0.24856308707016989,0.01941986439915361,0.7914145624609245,0.10708328469213337,0.012290453766984032,0.8329741671829101,0.5664411850231476,0.46104946581355466,0.13918451380978242,0.12585306999000145,0.19330003923172134,0.010318640177899178,0.14941531483062376,0.08716989731112647,0.09393306459143039,0.10159576041439106,0.10147117036051068,0.023634333777090392,lr,shap
18,0.03803570097615667,0.07484970801731236,0.24856308707016989,0.01941986439915361,0.2759537619107171,0.10708328469213337,0.012290453766984032,0.8321587818312798,0.5664411850231476,0.439149805288401,0.13918451380978242,0.13013564461841262,0.19330003923172134,0.010318640177899178,0.2348449098734819,0.08716989731112647,0.28237281558394123,0.045393952789616596,0.10147117036051068,0.023634333777090392,lr,shap
19,0.09537595370403106,0.09357987612332737,0.5123443223283092,0.01941986439915361,0.1978536406152311,0.10708328469213337,0.012290453766984032,0.8321587818312798,0.37581420017660255,0.439149805288401,0.13918451380978242,0.20320667601904155,0.19330003923172134,0.010318640177899178,0.18177583030962852,0.08716989731112647,0.09393306459143039,0.08224327494666268,0.10147117036051068,0.023634333777090392,lr,shap
20,0.5353668263025871,0.6718289092328971,0.2587085191954828,0.03080392284003676,0.010413349506064791,0.10708328469213337,0.012290453766984032,0.8329741671829101,0.5664411850231476,0.8758672015172388,0.3475397595077828,0.269969851085934,0.2172447736098449,0.010318640177899178,0.29047443240863813,0.08716989731112647,0.3457940922176974,0.045393952789616596,0.14601948905536902,0.023634333777090392,lr,shap
21,0.019304551751717712,0.06818792433385634,0.2587085191954828,0.03080392284003676,0.2238870143803931,0.10708328469213337,0.012290453766984032,0.8321587818312798,0.37581420017660255,0.748076227351303,0.13918451380978242,0.22946329887044184,0.2172447736098449,0.010318640177899178,0.18177583030962852,0.08716989731112647,0.09393306459143039,0.045393952789616596,0.10147117036051068,0.023634333777090392,lr,shap
22,0.03803570097615667,0.3626902123375029,0.005072716062656469,0.01941986439915361,0.041653398024259186,0.10708328469213337,0.012290453766984032,0.8329741671829101,0.5664411850231476,0.46104946581355466,0.13918451380978242,0.20320667601904155,0.2172447736098449,0.010318640177899178,0.14941531483062376,0.08716989731112647,0.09393306459143039,0.045393952789616596,0.14601948905536902,0.023634333777090392,lr,shap
23,0.3056235470395704,0.14370735893985173,0.2587085191954828,0.03080392284003676,0.19264696586219873,0.10708328469213337,0.11061408390285618,0.8329741671829101,0.5664411850231476,0.46104946581355466,0.13918451380978242,0.269969851085934,0.2172447736098449,0.010318640177899178,0.2348449098734819,0.08716989731112647,0.09393306459143039,0.08224327494666268,0.10147117036051068,0.023634333777090392,lr,shap
24,0.21005645915977983,0.030488083249052188,0.5123443223283092,0.014062660426973302,0.041653398024259186,0.10708328469213337,0.11061408390285618,0.8329741671829101,0.5664411850231476,0.46104946581355466,0.3475397595077828,0.13013564461841262,0.2172447736098449,0.010318640177899178,0.2348449098734819,0.08716989731112647,0.09393306459143039,0.045393952789616596,0.10147117036051068,0.023634333777090392,lr,shap
25,0.0766448044795921,0.1082251555659184,0.24856308707016989,0.014062660426973302,0.11975351931974515,0.07754306822533795,0.11061408390285618,0.8321587818312798,0.2488510135678819,0.46104946581355466,0.13918451380978242,0.12585306999000145,0.2172447736098449,0.010318640177899178,0.14941531483062376,0.33853816649497576,0.09393306459143039,0.16528522724287284,0.10147117036051068,0.023634333777090392,lr,shap
26,0.3060058153910896,0.05278421279414758,0.24856308707016989,0.01941986439915361,0.2759537619107171,0.07754306822533795,0.012290453766984032,0.7693688202089755,0.2488510135678819,0.46104946581355466,0.13918451380978242,0.269969851085934,0.2172447736098449,0.010318640177899178,0.14941531483062376,0.08716989731112647,0.28237281558394123,0.045393952789616596,0.10147117036051068,0.023634333777090392,lr,shap
27,0.4206863208468384,0.3869733452715386,0.2587085191954828,0.03080392284003676,0.041653398024259186,0.10708328469213337,0.012290453766984032,0.6960264216620197,0.503543849725448,0.35355396644744363,0.13918451380978242,0.22946329887044184,0.23916366538975029,0.010318640177899178,0.18177583030962852,0.08716989731112647,0.09393306459143039,0.045393952789616596,0.10147117036051068,0.023634333777090392,lr,shap
28,0.3060058153910896,0.8513466819278909,0.2587085191954828,0.01941986439915361,0.19264696586219873,0.10708328469213337,0.012290453766984032,0.8329741671829101,0.5664411850231476,0.8758672015172388,0.3475397595077828,0.20320667601904155,0.2172447736098449,0.010318640177899178,0.29047443240863813,0.08716989731112647,0.3457940922176974,0.045393952789616596,0.10147117036051068,0.023634333777090392,lr,shap
29,0.15271620643190542,0.006648477857190737,0.24856308707016989,0.01941986439915361,0.08851347080155077,0.07754306822533795,0.012290453766984032,0.8329741671829101,0.2488510135678819,0.6365315698717288,0.3475397595077828,0.12585306999000145,0.2172447736098449,0.010318640177899178,0.29047443240863813,0.08716989731112647,0.09393306459143039,0.16528522724287284,0.14601948905536902,0.023634333777090392,lr,shap
30,0.13360278885594729,0.21256500986239107,0.24856308707016989,0.01941986439915361,0.3019871356758791,0.10708328469213337,0.012290453766984032,0.7693688202089755,0.5664411850231476,0.46104946581355466,0.13918451380978242,0.22946329887044184,0.2172447736098449,0.38441911452950545,0.2348449098734819,0.08716989731112647,0.09393306459143039,0.045393952789616596,0.10147117036051068,0.023634333777090392,lr,shap
31,0.15271620643190542,0.10179400620439297,0.2587085191954828,0.014062660426973302,0.2447137133925227,0.07754306822533795,0.012290453766984032,0.6960264216620197,0.2488510135678819,0.46104946581355466,0.13918451380978242,0.13013564461841262,0.19330003923172134,0.010318640177899178,0.14941531483062376,0.08716989731112647,0.28237281558394123,0.08224327494666268,0.14601948905536902,0.023634333777090392,lr,shap
32,0.03803570097615667,0.1407135480301761,0.005072716062656469,0.014062660426973302,0.06768677178942117,0.10708328469213337,0.012290453766984032,0.8329741671829101,0.5664411850231476,0.6365315698717288,0.13918451380978242,0.13013564461841262,0.2172447736098449,0.010318640177899178,0.18177583030962852,0.4323051125437829,0.09393306459143039,0.045393952789616596,0.10147117036051068,0.023634333777090392,lr,shap
33,0.2673967118876542,0.16366609833768922,0.2587085191954828,0.01941986439915361,0.17182026685006913,0.10708328469213337,0.11061408390285618,0.6960264216620197,0.5664411850231476,0.6365315698717288,0.2825559139027499,0.20320667601904155,0.23916366538975029,0.010318640177899178,0.14941531483062376,0.08716989731112647,0.09393306459143039,0.045393952789616596,0.14601948905536902,0.023634333777090392,lr,shap
34,0.3060058153910896,0.031042492676769895,0.24856308707016989,0.01941986439915361,0.03644672327122678,0.07754306822533795,0.012290453766984032,0.8329741671829101,0.2488510135678819,0.6365315698717288,0.3475397595077828,0.13013564461841262,0.2172447736098449,0.010318640177899178,0.2348449098734819,0.08716989731112647,0.09393306459143039,0.045393952789616596,0.10147117036051068,0.023634333777090392,lr,shap
35,0.0766448044795921,0.004328828811619892,0.24856308707016989,0.01941986439915361,0.03644672327122678,0.07754306822533795,0.012290453766984032,0.7693688202089755,0.2488510135678819,0.8758672015172388,0.3475397595077828,0.20320667601904155,0.2172447736098449,0.010318640177899178,0.29047443240863813,0.4323051125437829,0.3457940922176974,0.045393952789616596,0.14601948905536902,0.023634333777090392,lr,shap
36,0.3060058153910896,0.006981123513821356,0.24856308707016989,0.0026786019860901558,0.11975351931974515,0.07754306822533795,0.012290453766984032,0.7693688202089755,0.37581420017660255,0.6365315698717288,0.2825559139027499,0.20320667601904155,0.2172447736098449,0.010318640177899178,0.29047443240863813,0.08716989731112647,0.3457940922176974,0.045393952789616596,0.10147117036051068,0.023634333777090392,lr,shap
37,0.15271620643190542,0.0738517710474205,0.24856308707016989,0.01941986439915361,0.45298070351381864,0.07754306822533795,0.012290453766984032,0.8329741671829101,0.2488510135678819,0.6365315698717288,0.3475397595077828,0.20320667601904155,0.19330003923172134,0.010318640177899178,0.29047443240863813,0.08716989731112647,0.3457940922176974,0.16528522724287284,0.14601948905536902,0.023634333777090392,lr,shap
38,0.00019113417575958267,0.07606053820744779,0.2587085191954828,0.01941986439915361,0.2447137133925227,0.10708328469213337,0.012290453766984032,0.8329741671829101,0.5664411850231476,0.6365315698717288,0.3475397595077828,0.22946329887044184,0.23916366538975029,0.010318640177899178,0.2348449098734819,0.08716989731112647,0.09393306459143039,0.045393952789616596,0.14601948905536902,0.023634333777090392,lr,shap
39,0.3060058153910896,0.3803204321389261,0.24856308707016989,0.01941986439915361,0.3019871356758791,0.10708328469213337,0.012290453766984032,0.8321587818312798,0.5664411850231476,0.439149805288401,0.13918451380978242,0.22946329887044184,0.19330003923172134,0.12181735403044898,0.29047443240863813,0.08716989731112647,0.28237281558394123,0.08224327494666268,0.14601948905536902,0.023634333777090392,lr,shap
40,0.3060058153910896,0.18561184112446696,0.24856308707016989,0.014062660426973302,0.09372014555458318,0.07754306822533795,0.012290453766984032,0.6960264216620197,0.2488510135678819,0.46104946581355466,0.13918451380978242,0.20320667601904155,0.2172447736098449,0.010318640177899178,0.14941531483062376,0.08716989731112647,0.09393306459143039,0.045393952789616596,0.10147117036051068,0.023634333777090392,lr,shap
41,0.15271620643190542,0.08726847919818904,0.24856308707016989,0.014062660426973302,0.6872810674002765,0.07754306822533795,0.012290453766984032,0.8329741671829101,0.5664411850231476,0.748076227351303,0.3475397595077828,0.269969851085934,0.19330003923172134,0.010318640177899178,0.14941531483062376,0.08716989731112647,0.09393306459143039,0.045393952789616596,0.10147117036051068,0.023634333777090392,lr,shap
42,0.0766448044795921,0.10533335599094279,0.2587085191954828,0.01941986439915361,0.2238870143803931,0.07754306822533795,0.012290453766984032,0.6960264216620197,0.2488510135678819,0.439149805288401,0.13918451380978242,0.22946329887044184,0.19330003923172134,0.010318640177899178,0.14941531483062376,0.08716989731112647,0.09393306459143039,0.045393952789616596,0.10147117036051068,0.023634333777090392,lr,shap
43,0.19132530993534086,0.0035437850619715675,0.24856308707016989,0.014062660426973302,0.041653398024259186,0.07754306822533795,0.012290453766984032,0.8329741671829101,0.5664411850231476,0.46104946581355466,0.13918451380978242,0.13013564461841262,0.19330003923172134,0.010318640177899178,0.14941531483062376,0.08716989731112647,0.09393306459143039,0.045393952789616596,0.14601948905536902,0.023634333777090392,lr,shap
44,0.019304551751717712,0.0059920570947730135,0.005072716062656469,0.014062660426973302,0.06768677178942117,0.10708328469213337,0.012290453766984032,0.7693688202089755,0.5664411850231476,0.439149805288401,0.36613088433698393,0.269969851085934,0.2172447736098449,0.010318640177899178,0.14941531483062376,0.08716989731112647,0.09393306459143039,0.045393952789616596,0.14601948905536902,0.023634333777090392,lr,shap
45,0.15271620643190542,0.17042989335584527,0.2587085191954828,0.01941986439915361,0.3748805822183327,0.07754306822533795,0.012290453766984032,0.8321587818312798,0.2488510135678819,0.439149805288401,0.3475397595077828,0.20320667601904155,0.23916366538975029,0.010318640177899178,0.18177583030962852,0.08716989731112647,0.09393306459143039,0.08224327494666268,0.14601948905536902,0.023634333777090392,lr,shap
46,0.0766448044795921,0.4516174845434233,0.2587085191954828,0.03080392284003676,0.5310808248093046,0.07754306822533795,0.012290453766984032,0.8321587818312798,0.4955656584217204,0.439149805288401,0.13918451380978242,0.22946329887044184,0.23916366538975029,0.010318640177899178,0.18177583030962852,0.4323051125437829,0.09393306459143039,0.045393952789616596,0.14601948905536902,0.023634333777090392,lr,shap
47,0.21005645915977983,0.20857326198282358,0.24856308707016989,0.03080392284003676,0.11975351931974515,0.07754306822533795,0.012290453766984032,0.7693688202089755,0.2488510135678819,0.439149805288401,0.13918451380978242,0.13013564461841262,0.19330003923172134,0.010318640177899178,0.18177583030962852,0.08716989731112647,0.09393306459143039,0.045393952789616596,0.10147117036051068,0.023634333777090392,lr,shap
48,0.15271620643190542,0.24283576461577794,0.24856308707016989,0.03080392284003676,0.2238870143803931,0.07754306822533795,0.012290453766984032,0.6960264216620197,0.4955656584217204,0.35355396644744363,0.13918451380978242,0.22946329887044184,0.19330003923172134,0.010318640177899178,0.2348449098734819,0.08716989731112647,0.09393306459143039,0.10159576041439106,0.10147117036051068,0.023634333777090392,lr,shap
49,0.3056235470395704,0.24372281970012627,0.5123443223283092,0.0026786019860901558,0.3019871356758791,0.07754306822533795,0.11061408390285618,0.8329741671829101,0.2488510135678819,0.439149805288401,0.13918451380978242,0.22946329887044184,0.19330003923172134,0.010318640177899178,0.2348449098734819,0.08716989731112647,0.28237281558394123,0.08224327494666268,0.10147117036051068,0.023634333777090392,lr,shap
50,0.004665528782493793,0.021038818937848848,0.02030642320099609,0.002477927667584326,0.034871910893995446,0.0018195122091297974,0.0004085017267714,0.11116359099395581,0.026385487345603476,0.038473581717157694,0.01975550603081123,0.011211145739395452,0.017922515512711977,0.0047521663141827,0.024931396460542654,0.0059834469819947805,0.01567121572452463,0.00406130745460416,0.003240495687373055,0.0016657242208907813,rf,shap
51,0.007813198468161782,0.000686801987156255,0.0015559055735534497,0.002416190390575075,0.017710198894420492,0.0020451720962780377,0.004501430741981167,0.12280236118398019,0.028754175172630517,0.04337965782180103,0.027615783139601207,0.009676696572763224,0.015566998960859842,0.003424638012251417,0.020110587874535367,0.0055429670289754256,0.014967168585595199,0.0057837402073556525,0.012441146666828653,0.001583383511827561,rf,shap
52,0.0038349757681119816,0.02122829108536925,0.018217341675870028,0.002120479419898391,0.008000823903844236,0.0033494937479944236,0.00017058147609165088,0.11338034264988292,0.045301481431149995,0.046539964414343264,0.03504786081794236,0.010038992760474931,0.01357350346688007,0.0026203182093704576,0.018008662564683774,0.025407653664199215,0.013391291691987956,0.0025306663036318644,0.007910110396707835,0.0015284444016494458,rf,shap
53,0.025888590178440092,0.010666040669213296,0.004453161582646734,0.0003067671696328284,0.04319219376442106,0.000987725557951114,8.448874439649548e-05,0.10990189168655756,0.025601949677051282,0.035492130821110635,0.01722997371910036,0.013173527865381326,0.013161192353707224,0.0027384542625430025,0.030660992514260983,0.00809282282326369,0.04294573895230175,0.003880036409553809,0.007399769273667306,0.0014442950922820836,rf,shap
54,0.034986320404426924,0.03204316116862308,0.004477370847855595,0.003690213017809078,0.03168891748598439,0.0028677274492696792,0.00038458685463769695,0.13453419506327374,0.04827322564322113,0.046920869955966164,0.01684141553195135,0.02189977344743357,0.017076786979374453,0.0011069272444799655,0.01323212202838252,0.012087778566329742,0.01614686793285626,0.017406086001776656,0.003779082465751689,0.0007595041481749446,rf,shap
55,0.005886922683463137,0.016474276671870597,0.009730906558888405,0.00017600067427890292,0.0459159391074161,0.0017338491901738994,0.0003417795165491326,0.09999146364367283,0.025294674465510383,0.03964693215872929,0.019923197444286524,0.02401520093002843,0.011546586486189118,0.003384794636654995,0.03207622636345313,0.02645783438802414,0.04266560643204806,0.009615089289941963,0.008591277991324187,0.0014023518458773192,rf,shap
56,0.058173224159389414,0.024078638356806563,0.014742179002396468,7.862605580694404e-05,0.03245629860671022,0.0016962142399169731,0.00027562397956211763,0.09957736863853943,0.024119221264085368,0.020857624293339774,0.013746918681065869,0.012012494334867495,0.01640984647844583,0.0027983907166324127,0.03224590545668905,0.009546951843617127,0.019128150905827035,0.009786025513177522,0.007173746827575472,0.001380917306498348,rf,shap
57,0.023501207625325465,0.026048087533163906,0.008354347583685235,0.00010373779405463356,0.045688990315778076,0.0021564542048790685,0.0003909343583428576,0.0800212654816204,0.0253488101364144,0.03423616899114201,0.016135240362060817,0.011853442646415715,0.013479543372313378,0.013708319896065663,0.03590618956421917,0.006904098688076529,0.044906415878398255,0.006944238835270411,0.00789795341182892,0.0014025001322909953,rf,shap
58,0.03546077286516945,0.019405710610654575,0.011406197878580038,0.0015292632345510803,0.02153189831415191,0.0005616690585050387,0.0014445295227954542,0.10298285742825353,0.02395512412026877,0.03259805819770525,0.017465999617581825,0.01026408428236051,0.01751057728009197,0.01167955404113248,0.034410762806051154,0.009559398872350593,0.04549053321157662,0.005309539924908988,0.005218014008824545,0.031104881027957897,rf,shap
59,0.001175924971642963,0.06021156182537305,0.00768189414218333,0.0005776854312965885,0.016230981393584976,0.000430853900051331,1.1946953801973258e-05,0.11525028273428853,0.02712168657233438,0.04729451032815005,0.04169277571547818,0.012915565272445176,0.015155001906230647,0.0009851740933140307,0.016733417996332458,0.009136559104238464,0.020856831830265127,0.006181192671538497,0.0016186317015673573,0.0008856133534035364,rf,shap
60,0.06024736962745721,0.026861382763678467,0.005776530606729054,0.00034587052398149217,0.010867493308580044,0.00039103523627514,0.00034396628823807964,0.06447019948388344,0.010979880505774382,0.043812466159288535,0.010585569496508167,0.012702372980919861,0.01099142707388444,0.038192399563635196,0.04061872244037128,0.03304297834245883,0.01797039709920559,0.01955799166422105,0.0010304169661728467,0.0012893907488261904,rf,shap
61,0.049090400948951736,0.007580244347934383,0.010646943332541507,0.0005174036264315541,0.012414092551200953,0.0028170325630165675,0.0005261945720989995,0.1259041843254533,0.028971753366574697,0.03887559692246426,0.021135028858385172,0.016649494054470516,0.01649367785322682,0.00441448655499542,0.015958877130104958,0.005394437627467292,0.01528392124010809,0.002172655797132595,0.003619003014316062,0.0015666696851390142,rf,shap
62,0.005165668610399328,0.01417866129940385,0.004843030475719705,0.007670478297954721,0.014137686375451174,0.0017006139388061675,0.00016228897213389884,0.1412179431137216,0.027172767637899727,0.04046420843137177,0.030066693553774386,0.02484043637289869,0.020676328771743076,0.0016910831942406424,0.013729470399148461,0.009683499939234848,0.019235505967352746,0.0063699849278162045,0.006454237086273693,0.0009756106042772921,rf,shap
63,0.05443505116214854,0.02012439135506382,0.009822062126197802,0.0013882937359204343,0.0185659387482661,0.002023062656661805,2.45382999057366e-05,0.10818818636697784,0.026142990662013466,0.02286359138119107,0.01992914969833328,0.015069936004860545,0.010984954439512968,0.014528866193949774,0.029757216920356877,0.004822139448383556,0.03644092889263361,0.003101890688367039,0.007883761300756537,0.0013801316215113057,rf,shap
64,0.05632551325939653,0.010441019870709152,0.010524081186001037,0.001538963441433927,0.017240800639676427,0.0015197235274972828,0.00015855669889179566,0.09216308961250991,0.023539870378222007,0.02798580622114387,0.02001799268958408,0.007078317106817504,0.01296034195762254,0.0027061697068128422,0.03676211596985682,0.004871317093139027,0.04094560211330462,0.00294333377568218,0.008677979445399251,0.001328283496239186,rf,shap
65,0.009476112556381417,0.0026796636374023957,0.020438746821446672,0.001710815748787514,0.025025670932989113,0.002436798061737003,0.00022086151422219037,0.11207876833468644,0.02736553638130698,0.030789552749213182,0.01783885771594082,0.00941737448223938,0.012383836628763259,0.020956433276312327,0.018050527765764816,0.007345232018946439,0.016487769141766577,0.002926943928765203,0.0038484565285839068,0.0014788170937006513,rf,shap
66,0.020669893168617712,0.01984520423536734,0.0013316878792429285,0.00098154439119463,0.039033958853134994,0.0005342787545846245,0.0007598660937164687,0.12187389002541016,0.058118751805761704,0.04102855879335095,0.03514174763080754,0.021036420934663933,0.012399473926805987,0.000696653657385207,0.03140737658437736,0.010410136936235397,0.04056004021397222,0.007292446776853694,0.009662707715799992,0.0006659428014406058,rf,shap
67,0.010902879218270895,0.01833066457439736,0.006616431146189306,0.0052366820632012475,0.04084829012798407,0.006608940715066161,0.0003481494162988743,0.13897690914517982,0.06812390662469263,0.03597718009373988,0.010232650004223054,0.023256317969388093,0.014271409195582244,0.0012334985507133347,0.014934749255172677,0.013259877688553473,0.01958442280617142,0.0118081695295968,0.003176682579007639,0.0007584419471870279,rf,shap
68,0.007732445579784095,0.018465357481735025,0.010090187292886198,0.000699604376002874,0.035525465483133276,0.006108082255701977,0.00031203470478912917,0.1032887751611143,0.07874630493373518,0.028686855836544255,0.01817694622286921,0.011624578540388349,0.01704812127574752,0.0023085892248409226,0.02464657389343223,0.008578675102767263,0.0350982626574754,0.0036689386156316035,0.00674378682790455,0.001538114794031516,rf,shap
69,0.021655170312075943,0.020004279683790288,0.020369405377616015,0.000671957824755856,0.01694235377498609,0.008154040334568726,1.0284762483276354e-05,0.10584379439274087,0.03334071341129515,0.03397474880900691,0.016767570656150706,0.01833538216542772,0.015264668302275772,0.0037952239496983693,0.015336814666509224,0.00641809017486113,0.01711605489343762,0.011432654952205565,0.0020028828895267323,0.0014007643202334102,rf,shap
70,0.04634897580077067,0.05641832081728927,0.007580008047143822,0.0028656175620402993,0.02356952441691034,0.00017655464735842936,0.0003743096735394092,0.11622613054433634,0.04679329468112199,0.034780601502845426,0.04169039447448064,0.013917230764693832,0.009716983120418948,0.0007398083633294413,0.0333089627531066,0.009160937972725422,0.0400574206898827,0.004383637319282249,0.008614210256668295,0.0007448479039128074,rf,shap
71,0.005749908719822898,0.024106531613924998,0.015895158083266508,0.015749129381230798,0.017042933494604607,0.006683965326922039,1.5917276800931182e-05,0.1043144540299985,0.03269677728734098,0.03531427807089796,0.017529659219470608,0.01680907107225854,0.01362747610896229,0.00362694171472289,0.01358651394966556,0.005626153807238527,0.016496685761964648,0.0032922963451169755,0.0021678045197313024,0.0015069536585375176,rf,shap
