,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30
10,0.15855450928211212,0.874812126159668,0.1577022671699524,0.23350028693675995,0.1374228596687317,0.8837041854858398,0.882265031337738,0.8122524619102478,0.20853319764137268,0.09878998249769211,0.9814282655715942,0.19251476228237152,0.8862898945808411,0.34031057357788086,0.015415186062455177,2.029038906097412,0.15370020270347595,0.039628446102142334,0.9376021027565002,0.6862935423851013,0.22850856184959412,2.649970769882202,0.2530350685119629,0.6487078666687012,0.16010241210460663,0.926437258720398,1.0257370471954346,1.0978280305862427,1.5356916189193726,0.5209135413169861
11,0.4197804033756256,0.09396938234567642,0.4932270646095276,0.46445533633232117,0.10803432762622833,0.02834225632250309,0.03894056752324104,0.5615289807319641,0.026950668543577194,0.17108631134033203,0.5444520711898804,0.21468329429626465,0.2309800684452057,0.400358110666275,0.02369001880288124,0.03090796060860157,0.09398922324180603,0.058743394911289215,0.02425769530236721,0.04028872773051262,0.5897877812385559,0.2033461481332779,0.4526504576206207,1.1406131982803345,1.029748558998108,0.13789184391498566,0.30203977227211,0.6781874299049377,0.210645854473114,0.269943505525589
12,0.06766684353351593,0.10442224889993668,0.011496690101921558,0.040590424090623856,0.0189824216067791,0.6449741721153259,0.2369130402803421,0.19936665892601013,0.1594906896352768,0.025732118636369705,0.6918661594390869,0.0282957274466753,0.7316123247146606,0.2101505696773529,0.1613423228263855,0.7324754595756531,0.03913634642958641,0.04323669523000717,0.10565506666898727,0.1746417135000229,0.004209775943309069,0.04467108100652695,0.06509288400411606,0.10107896476984024,0.6135293841362,0.36100101470947266,0.5068800449371338,0.4090106785297394,0.21326377987861633,0.4541173279285431
13,0.1894410103559494,0.5311486124992371,0.3857027292251587,0.5764789581298828,0.15260539948940277,0.1522735208272934,1.3036891222000122,0.9910467863082886,0.0438251718878746,0.08864464610815048,0.6938506960868835,0.09616979956626892,0.03774527087807655,0.2866170108318329,0.5681232810020447,0.25228971242904663,0.31582123041152954,0.0002953046059701592,0.619849681854248,0.10598599165678024,0.29317495226860046,0.05921238288283348,0.20798368752002716,0.26990559697151184,0.7215936779975891,0.04026541858911514,0.3208649456501007,0.15251587331295013,0.3324996829032898,0.1640232354402542
14,0.10924050956964493,0.5535152554512024,0.015262151136994362,0.15347813069820404,0.07454570382833481,0.2366049885749817,0.17983116209506989,0.1824265420436859,0.06105376034975052,0.07682487368583679,0.769723653793335,0.18492475152015686,0.6951296329498291,0.152694433927536,0.09617580473423004,0.4339185357093811,0.016008472070097923,0.004262049216777086,0.6013884544372559,0.06771307438611984,0.0544917918741703,0.6951602101325989,0.24917535483837128,0.195953369140625,0.033601194620132446,0.04589325934648514,0.18903081119060516,0.04294139891862869,0.1380636841058731,0.10173142701387405
15,0.3833983540534973,0.6190925240516663,0.7546719312667847,1.0422106981277466,0.10893293470144272,0.033946771174669266,1.3012700080871582,3.3557496070861816,0.027326926589012146,0.12168418616056442,0.34503909945487976,0.9086670875549316,0.4149669408798218,0.28347575664520264,0.03214719519019127,0.9924290180206299,0.13269801437854767,0.22432012856006622,0.24282273650169373,0.4613838791847229,0.7238484025001526,1.446545958518982,0.7214642763137817,1.0229597091674805,0.5186230540275574,0.05070843547582626,0.13871969282627106,1.4825341701507568,1.48184335231781,0.2561068832874298
16,0.02423766814172268,0.4250117838382721,0.0038936128839850426,0.018521087244153023,0.17597076296806335,0.24161271750926971,0.15414546430110931,0.1198456883430481,0.07265567034482956,0.18483513593673706,0.4332800507545471,0.22208172082901,0.37691885232925415,0.08781833201646805,0.018587742000818253,0.20316968858242035,0.007714752107858658,0.005772903561592102,0.27240073680877686,0.0020408921409398317,0.00010012591519625857,0.6437394618988037,0.05817888677120209,0.056942377239465714,0.2060776650905609,0.09571684896945953,0.23675969243049622,0.16770899295806885,0.14521168172359467,0.20112819969654083
17,0.30597126483917236,0.008149907924234867,0.11989263445138931,0.3390849530696869,0.08572901785373688,0.1349925398826599,0.2846972346305847,0.2902663052082062,0.004791787825524807,0.008354716002941132,0.435278058052063,0.30750536918640137,0.41877323389053345,0.12456488609313965,0.19006294012069702,0.06632125377655029,0.02603071928024292,0.0940495952963829,0.26586708426475525,0.036338552832603455,0.19073131680488586,0.2103102058172226,0.49033814668655396,0.19771096110343933,0.03238625451922417,0.01330485101789236,0.25721773505210876,0.5560056567192078,0.17602315545082092,0.2041306346654892
18,0.5819418430328369,0.17579469084739685,0.2600056231021881,0.4691445827484131,0.18402014672756195,0.14662782847881317,0.2796098589897156,0.33235588669776917,0.05979476124048233,0.11280106753110886,0.4496220052242279,0.03540639206767082,0.41056135296821594,0.18174637854099274,0.09323029220104218,0.34967219829559326,0.03147098049521446,0.15514160692691803,0.2786523401737213,0.012325691990554333,0.33056649565696716,0.4835022985935211,0.6770541071891785,0.26472288370132446,0.1803736686706543,0.09188299626111984,0.24054545164108276,0.6206764578819275,0.021412372589111328,0.12179534882307053
19,0.6095178723335266,0.16384665668010712,1.0112415552139282,1.1701370477676392,0.025656869634985924,0.271197646856308,1.18878173828125,2.233802318572998,0.004668126814067364,0.0032843961380422115,0.5266145467758179,0.11753661185503006,0.10288102924823761,0.5187060236930847,0.04065978527069092,0.0123291639611125,0.0879911333322525,0.006577568594366312,0.008648422546684742,0.06934301555156708,1.1599184274673462,0.00466519920155406,0.8662378191947937,1.8476758003234863,0.2196398824453354,0.03182632476091385,0.9274404048919678,1.6609854698181152,0.4190548062324524,0.11432989686727524
20,0.02554955706000328,0.33162856101989746,0.014119058847427368,0.08153676986694336,0.041447218507528305,0.10960301756858826,0.04428347200155258,0.030681760981678963,0.09641843289136887,0.04460640251636505,0.346822589635849,0.12360019236803055,0.26722219586372375,0.09122531861066818,0.09860855340957642,0.10168817639350891,0.0015378172975033522,0.01925053633749485,0.487827330827713,0.006719569209963083,0.02103244513273239,0.5160411596298218,0.06122181564569473,0.051203757524490356,0.2219293862581253,0.16486647725105286,0.026817183941602707,0.21531237661838531,0.23731032013893127,0.31096744537353516
21,0.14019232988357544,0.06529491394758224,0.07662229984998703,0.23323078453540802,0.07724717259407043,0.021239301189780235,0.1772100180387497,0.1309300661087036,0.07785700261592865,0.009501508437097073,0.31713947653770447,0.08633043617010117,0.32799339294433594,0.09940928965806961,0.05165030434727669,0.20785334706306458,0.013597541488707066,0.028491757810115814,0.01719982549548149,0.06084684282541275,0.11600891500711441,0.025691794231534004,0.2644208073616028,0.18374286592006683,0.16588467359542847,0.06019009277224541,0.16358667612075806,0.36260291934013367,0.09181052446365356,0.1856720745563507
22,0.6800938844680786,0.2648410201072693,1.1558902263641357,1.3424519300460815,0.014746792614459991,0.502751886844635,1.893513560295105,2.8598339557647705,0.03591371700167656,0.11898709833621979,0.3821854889392853,0.14588244259357452,0.06077257916331291,0.43772444128990173,0.026454176753759384,0.158579483628273,0.17308096587657928,0.005568964872509241,0.00019740863353945315,0.013712105341255665,1.4391636848449707,0.5382434129714966,1.0639969110488892,2.3177361488342285,0.9181027412414551,0.049056392163038254,2.203632354736328,2.1132445335388184,1.9379223585128784,0.232328861951828
23,0.33342286944389343,0.039926350116729736,0.12374873459339142,0.3404168486595154,0.21873408555984497,0.315851092338562,0.32615628838539124,0.3490561246871948,0.08659184724092484,0.026481974869966507,0.6159185767173767,0.033898334950208664,0.5845822095870972,0.16472269594669342,0.05217434838414192,0.46772512793540955,0.02285119518637657,0.1341845691204071,0.30979037284851074,0.04729113727807999,0.19648845493793488,0.2800676226615906,0.47226202487945557,0.19928549230098724,0.1350984126329422,0.08493010699748993,0.2504219710826874,0.5399987697601318,0.18548442423343658,0.033404190093278885
24,0.16932886838912964,0.19860084354877472,0.09249939769506454,0.2532680928707123,0.23444896936416626,0.1859516203403473,0.2748885750770569,0.2915632426738739,0.06782384216785431,0.035786814987659454,0.3934859335422516,0.1205466166138649,0.2950645685195923,0.11706552654504776,0.040471550077199936,0.04285158962011337,0.017142442986369133,0.04056727513670921,0.5474039912223816,0.04220835492014885,0.1538875252008438,0.5015662908554077,0.3571256101131439,0.20209476351737976,0.41454121470451355,0.07726090401411057,0.24287445843219757,0.4436153769493103,0.16477923095226288,0.21646687388420105
25,0.054858092218637466,0.2329828441143036,0.02658965438604355,0.08992821723222733,0.16821910440921783,0.012701871804893017,0.06538176536560059,0.12141812592744827,0.3632676601409912,0.08135667443275452,0.022486204281449318,0.025765255093574524,0.06126747652888298,0.04232647642493248,0.3013848662376404,0.06996724754571915,0.023100445047020912,0.012589491903781891,0.2411443144083023,0.018306288868188858,0.12746623158454895,0.9552589058876038,0.22257165610790253,0.09882715344429016,0.09683593362569809,0.14168360829353333,0.15114009380340576,0.19662608206272125,0.07313592731952667,0.14733359217643738
26,0.027146590873599052,0.32775604724884033,0.00013941631186753511,0.10632342845201492,0.1464684158563614,0.10416724532842636,0.13482896983623505,0.1492706835269928,0.1062745451927185,0.1681198626756668,0.6014888882637024,0.24458537995815277,0.4365290403366089,0.09637303650379181,0.19894364476203918,0.09270329773426056,0.00021609239047393203,0.03692633658647537,0.3209037184715271,0.005211482290178537,0.04997241497039795,0.6341209411621094,0.14239159226417542,0.13284894824028015,0.21241968870162964,0.020011968910694122,0.01958128809928894,0.13271354138851166,0.055625636130571365,0.16436144709587097
27,0.17575426399707794,0.21250657737255096,0.0915316566824913,0.30540958046913147,0.08955938369035721,0.09995175153017044,0.12649774551391602,0.18317900598049164,0.07428237795829773,0.012787642888724804,0.4227747917175293,0.1709926873445511,0.44883444905281067,0.10402213782072067,0.1662006974220276,0.04780079796910286,0.006371972616761923,0.09162230044603348,0.10228528082370758,0.05790810286998749,0.09877147525548935,0.6541745066642761,0.35510215163230896,0.3272812068462372,0.10345042496919632,0.024845821782946587,0.10313334316015244,0.1463571935892105,0.3210122287273407,0.006674807518720627
28,0.08764027804136276,0.015187866985797882,0.04648662358522415,0.1692541539669037,0.013939566910266876,0.1022692546248436,0.24669358134269714,0.2555196285247803,0.02187468111515045,0.008219047449529171,0.47898563742637634,0.017733808606863022,0.44145989418029785,0.12065836042165756,0.06680542975664139,0.1933206021785736,0.012775396928191185,0.012239500880241394,0.06957496702671051,0.04331258684396744,0.09618727117776871,0.04065859690308571,0.2664586007595062,0.1561613827943802,0.01742572896182537,0.04612497612833977,0.18619832396507263,0.20530454814434052,0.06179945543408394,0.15759018063545227
29,0.26459354162216187,0.44843918085098267,0.4622780978679657,0.5457254648208618,0.030235271900892258,0.17800544202327728,0.8693279027938843,0.9570997357368469,0.0011741630733013153,0.0586954690515995,0.4751264154911041,0.08612103760242462,0.09257759153842926,0.32022833824157715,0.046925220638513565,0.6457923650741577,0.11909446120262146,0.009221430867910385,0.07876206934452057,0.13687700033187866,1.1531128883361816,1.5640580654144287,0.8666784763336182,1.727662444114685,1.5149550437927246,0.3950878381729126,1.9784241914749146,1.4406336545944214,1.0077497959136963,1.1496902704238892
30,0.1919594556093216,0.11749770492315292,0.10998377203941345,0.2871246933937073,0.001150793512351811,0.07697457820177078,0.15292346477508545,0.20494553446769714,0.11483447998762131,0.034280505031347275,0.3135589063167572,0.06234871596097946,0.27230823040008545,0.1084098294377327,0.16255071759223938,0.0998116284608841,0.0016194755444303155,0.00831037387251854,0.39717063307762146,0.012946800328791142,0.17619331181049347,0.21267378330230713,0.4209851920604706,0.20929235219955444,0.2566683292388916,0.04824071004986763,0.1286308765411377,0.3248338997364044,0.12243040651082993,0.04054076224565506
31,0.1448352038860321,0.18612238764762878,0.062100932002067566,0.19885803759098053,0.034440916031599045,0.23855584859848022,0.25699976086616516,0.22770735621452332,0.10381681472063065,0.055822841823101044,0.6005092859268188,0.1241583377122879,0.5676235556602478,0.1405959576368332,0.06627020239830017,0.34499287605285645,0.016833577305078506,0.059568192809820175,0.2938685119152069,0.030983680859208107,0.11126486957073212,0.5615299344062805,0.29946306347846985,0.14975948631763458,0.03405939042568207,0.072456955909729,0.18693268299102783,0.2664872705936432,0.13570234179496765,0.0550227090716362
32,0.47487956285476685,0.0010072620352730155,0.05232682451605797,0.3363872766494751,0.14529025554656982,0.1508731096982956,0.3119634687900543,0.2230810672044754,0.42293354868888855,0.1505013257265091,0.963737964630127,0.04496457427740097,0.6966068148612976,0.02686247043311596,0.25478395819664,0.231777161359787,0.07156424224376678,0.025104571133852005,0.6412292122840881,0.036694835871458054,0.19029812514781952,0.22414904832839966,0.3730965554714203,0.1828424334526062,0.030546272173523903,0.11498987674713135,0.21459811925888062,0.378557413816452,0.13062579929828644,0.03934277594089508
33,0.05318255349993706,0.3535824418067932,0.026934506371617317,0.08235327154397964,0.01577301323413849,0.25847327709198,0.251142293214798,0.3040499985218048,0.10679523646831512,0.002387968823313713,0.6140888333320618,0.08802856504917145,0.5546083450317383,0.18767960369586945,0.014604251831769943,0.782591700553894,0.010805316269397736,0.0010479867924004793,0.8115794062614441,0.1647304892539978,0.016756029799580574,0.8711487054824829,0.07622016966342926,0.09754472970962524,0.11031446605920792,0.20513758063316345,0.527621328830719,0.25075989961624146,0.07876060158014297,0.08907411247491837
34,0.2928767502307892,0.043513406068086624,0.14077164232730865,0.33707448840141296,0.14162243902683258,0.0731624960899353,0.268485426902771,0.23289188742637634,0.05342063680291176,0.0897313579916954,0.41682755947113037,0.002278474625200033,0.39685702323913574,0.13164553046226501,0.03514091670513153,0.24274374544620514,0.018102185800671577,0.04940033704042435,0.28312477469444275,0.0004719182034023106,0.20348425209522247,0.20791977643966675,0.47339141368865967,0.21651102602481842,0.08542459458112717,0.058858003467321396,0.21504008769989014,0.36198610067367554,0.06783249229192734,0.05672125518321991
35,0.1780630201101303,0.024308690801262856,0.08433545380830765,0.2509247958660126,0.0036642812192440033,0.18686486780643463,0.2278989851474762,0.19084425270557404,0.06234123930335045,0.02858857437968254,0.19571436941623688,0.048979807645082474,0.22091563045978546,0.09589099884033203,0.05612889677286148,0.3463733196258545,0.02605937421321869,0.03561947122216225,0.5899145603179932,0.04053990915417671,0.11327692866325378,0.2590528726577759,0.33292022347450256,0.19465379416942596,0.07262852042913437,0.11706382781267166,0.26117727160453796,0.3214464485645294,0.1888505071401596,0.15417540073394775
36,0.2766781449317932,0.828965961933136,0.2016284167766571,0.2026350051164627,0.09346353262662888,0.3514305353164673,0.6624200940132141,0.3658699095249176,0.13266944885253906,0.07017794251441956,0.07798124104738235,0.026956116780638695,0.1674993336200714,0.005201966036111116,0.024003393948078156,1.2746506929397583,0.3108523190021515,0.041087035089731216,0.6209883689880371,0.20028337836265564,0.24173472821712494,2.1287641525268555,0.1868901550769806,0.7264702916145325,0.8063305616378784,0.4791547656059265,0.9467985033988953,0.2104732096195221,0.201376274228096,0.019352948293089867
37,0.21137084066867828,0.24529454112052917,0.028447721153497696,0.1334584653377533,0.46811583638191223,0.2816183269023895,0.20294390618801117,0.11199028789997101,0.15399228036403656,0.0401410236954689,0.4618777334690094,0.024682458490133286,0.314463347196579,0.015530217438936234,0.036987412720918655,0.24073775112628937,0.0256432443857193,0.23832014203071594,0.5862827301025391,0.06542006134986877,0.007025125902146101,0.6307333707809448,0.18364602327346802,0.10093755275011063,0.03979517146945,0.014268249273300171,0.26503080129623413,0.12390045076608658,0.021620245650410652,0.05175425484776497
38,0.47424212098121643,0.12077851593494415,0.667076826095581,0.6819075345993042,0.021565359085798264,0.009250386618077755,0.2162533849477768,0.6347761750221252,0.00043909644591622055,0.29629600048065186,0.06365711987018585,0.449748694896698,0.013079828582704067,0.18950629234313965,0.020926225930452347,0.3256775140762329,0.12143079936504364,0.007579702418297529,0.06620070338249207,0.20032377541065216,1.0034253597259521,0.438477486371994,0.620339572429657,1.5358929634094238,0.6565877795219421,0.017433227971196175,0.6189354658126831,1.2071609497070312,0.4499609172344208,0.00585763668641448
39,0.03098643571138382,0.32038232684135437,0.020858362317085266,0.008090500719845295,0.014736601151525974,0.15506374835968018,0.3076512813568115,0.22606544196605682,0.02208971418440342,0.06755687296390533,0.08833739906549454,0.04108033701777458,0.22049498558044434,0.039760321378707886,0.1126796081662178,0.33002758026123047,0.12430530041456223,0.04403056204319,0.021485714241862297,0.08251585066318512,0.004719495307654142,0.37373897433280945,0.05395476892590523,0.07552169263362885,0.48886585235595703,0.1861283928155899,0.28760334849357605,0.38601458072662354,0.404392808675766,0.2195211946964264
40,0.2656230926513672,0.0023238772992044687,0.11691541224718094,0.30904582142829895,0.05955144390463829,0.07278522104024887,0.21677181124687195,0.2848303020000458,0.2011212259531021,0.03149961680173874,0.1264786571264267,0.08130569010972977,0.18400511145591736,0.08892474323511124,0.02278808131814003,0.06875348091125488,0.0024521630257368088,0.03877740353345871,0.3214994966983795,0.007692916784435511,0.17809085547924042,0.16989965736865997,0.4331732988357544,0.19865600764751434,0.0806235522031784,0.054041873663663864,0.1911529004573822,0.5042496919631958,0.019018979743123055,0.09539587795734406
41,0.08176866918802261,0.7029722929000854,0.11225530505180359,0.11861113458871841,0.04181894287467003,0.01449144072830677,0.3473186492919922,0.5096293091773987,0.04725166782736778,0.0583902932703495,0.6175177097320557,0.19432979822158813,0.22641035914421082,0.2826448082923889,0.1153416782617569,0.033422183245420456,0.20492655038833618,0.07173342257738113,0.02341870404779911,0.1365150362253189,0.33673685789108276,1.5858362913131714,0.20170345902442932,0.37355005741119385,1.8215677738189697,0.018349820747971535,0.7096771001815796,0.695798397064209,0.523277759552002,0.2821734547615051
42,0.1299557387828827,0.1581360399723053,0.038226719945669174,0.24703800678253174,0.15479761362075806,0.07534059882164001,0.06374751031398773,0.02257992886006832,0.04763465374708176,0.009952248074114323,0.42068764567375183,0.13092708587646484,0.4025806486606598,0.11442011594772339,0.06391827017068863,0.11638113856315613,0.0018357608933001757,0.0005002426914870739,0.10589582473039627,0.03618381917476654,0.11161984503269196,0.47993606328964233,0.33885493874549866,0.21159394085407257,0.13675560057163239,0.026032645255327225,0.046372778713703156,0.014432203024625778,0.03999606519937515,0.13891303539276123
43,0.14754192531108856,0.009948777966201305,0.07886804640293121,0.23930232226848602,0.0780893936753273,0.1396813541650772,0.24718426167964935,0.28218874335289,0.13690762221813202,0.02101029083132744,0.46995726227760315,0.0755971297621727,0.46502241492271423,0.12027622014284134,0.06995190680027008,0.17266857624053955,0.011120966635644436,0.03789601847529411,0.20884956419467926,0.022330520674586296,0.11459533870220184,0.04209497198462486,0.301540344953537,0.16620475053787231,0.037660907953977585,0.04198619723320007,0.14910724759101868,0.2964536249637604,0.15235933661460876,0.04669869318604469
44,0.3063904047012329,0.042001523077487946,0.006801856216043234,0.21269071102142334,0.44145622849464417,0.37671586871147156,0.09309100359678268,0.2053816169500351,0.1618124395608902,0.04988960176706314,0.8901128768920898,0.147572323679924,0.5482026934623718,0.08942477405071259,0.17441794276237488,0.453563392162323,0.005257880315184593,0.253805547952652,0.46577930450439453,0.09380248188972473,0.12759746611118317,0.8021735548973083,0.22093600034713745,0.13608244061470032,0.002972105285152793,0.10733353346586227,0.19190232455730438,0.11717654019594193,0.24947145581245422,0.3356758952140808
45,0.6800875067710876,0.4714379906654358,0.40068870782852173,0.7179078459739685,0.10870607942342758,0.6855921149253845,0.5198911428451538,0.7849743962287903,0.6111404895782471,0.09910973161458969,0.9858710765838623,0.22326229512691498,0.8422062397003174,0.4498789310455322,0.005850951187312603,1.0555384159088135,0.02834973856806755,0.058997366577386856,0.7324899435043335,0.4197081923484802,0.514824390411377,1.284263253211975,0.527984082698822,0.9685871005058289,2.643723249435425,0.17618124186992645,0.42855104804039,0.6490117907524109,0.16502715647220612,0.20010420680046082
46,0.3766142725944519,0.22628004848957062,0.2655889093875885,0.38210329413414,0.10856711119413376,0.08686215430498123,0.16816233098506927,0.15181078016757965,0.21166667342185974,0.10733111947774887,0.11226040869951248,0.008700109086930752,0.11759819090366364,0.1053086519241333,0.26866865158081055,0.0005165155744180083,0.0012945894850417972,0.002181418938562274,0.7620575428009033,4.747371349367313e-05,0.30586618185043335,0.5542410016059875,0.5509586930274963,0.2276056557893753,0.49966904520988464,0.03940931707620621,0.17565950751304626,0.21581649780273438,0.3837493658065796,0.08535757660865784
47,0.27300068736076355,0.3896624445915222,0.022960085421800613,0.21153832972049713,0.29365554451942444,0.2652754485607147,0.3788357079029083,0.48925355076789856,0.009522470645606518,0.06884727627038956,0.37769678235054016,0.27686095237731934,0.2576315701007843,0.04338565468788147,0.16035354137420654,0.4628104567527771,0.09192683547735214,0.2722085416316986,0.48649832606315613,0.032009951770305634,0.08016034215688705,0.5343090891838074,0.3031339943408966,0.19526544213294983,0.14807124435901642,0.07124906778335571,0.0797901302576065,0.6825073957443237,0.14901892840862274,0.12414731085300446
48,0.41410666704177856,0.12590238451957703,0.338125079870224,0.4432210326194763,0.012534740380942822,0.09475240856409073,0.4118202030658722,0.5814474821090698,0.07269350439310074,0.0438707135617733,0.793381929397583,0.1530301719903946,0.6131318211555481,0.2675860822200775,0.07536189258098602,0.5762656331062317,0.029150430113077164,0.03694601729512215,0.6415070295333862,0.18297772109508514,0.34108561277389526,0.8495506048202515,0.3839718699455261,0.6322818398475647,1.2598216533660889,0.18579819798469543,0.05782559886574745,0.540861964225769,0.8093236684799194,0.18537700176239014
49,0.04245009645819664,0.18926076591014862,0.020226920023560524,0.12720516324043274,0.20677407085895538,0.03468586131930351,0.0859692394733429,0.10512511432170868,0.21646761894226074,0.09938015043735504,0.2995915710926056,0.0762128084897995,0.15670517086982727,0.05133906006813049,0.045795779675245285,0.2094743549823761,0.023736577481031418,0.09616731107234955,0.08404212445020676,0.002700648969039321,0.08702392131090164,0.38782998919487,0.2301945835351944,0.13329482078552246,0.4489760398864746,0.015520757995545864,0.05922381952404976,0.06482552736997604,0.3134315013885498,0.18293461203575134
