,a01,a02,a03,a04,a05,a06,a07,a08,a09,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,model,explainer
10,4.7901704394234415,0.0,0.5785167682307555,1.2188393250396368,0.5594969045735819,0.3249435103776636,0.6146384987493919,2.1512229239532847,0.7826462525618721,0.27196215104556615,0.20602363790775438,0.21705432749261963,0.0,0.1982741058342834,0.464426846437423,0.9093270620158105,0.036300751919999964,0.6410522307292258,0.5891219783269402,0.05606557076493767,0.0,2.049646521465492,0.0,0.3275653948585368,0.5840489839161142,0.04141629849622974,0.6774033884659797,0.0,0.3876539437418506,1.3868783449549564,0.4068551424424506,0.0,0.4269188344144009,1.363050099797568,lr,shap
11,0.5920435374568298,0.0,0.5785167682307555,1.2188393250396368,0.5594969045735819,0.3249435103776636,0.8157196821830565,0.3114658972730001,0.6907155483232827,0.03983439896044352,0.000564424711039602,0.2982325097807371,0.0,0.07883735104863208,0.8024869940205757,0.215193215849402,0.01700868674141532,0.6410522307292258,0.36838984234521455,0.0025481669612290236,0.0,0.0405501939079913,0.0,0.08630220142479259,1.3737685608350003,0.04141629849622974,0.6774033884659797,0.0,0.3876539437418506,1.3868783449549564,0.4068551424424506,0.0,0.2380829365313365,0.13453549439757684,lr,shap
12,4.7901704394234415,0.0,1.1088451790269467,0.035446751670877505,0.5594969045735819,0.3249435103776636,0.8157196821830565,0.3114658972730001,0.6907155483232827,0.03983439896044352,0.1893148162770167,0.05544291588031756,0.0,0.02083167976064484,0.18364738815275788,0.03469726379909565,0.01829222215489006,0.008500046486202487,0.36838984234521455,0.0025481669612290236,0.0,0.0405501939079913,0.0,0.01646133499685043,0.39485978845944314,0.002864512370741083,0.6774033884659797,0.0,0.2460107483791131,0.021637698997775352,0.4068551424424506,0.0,0.2380829365313365,0.13453549439757684,lr,shap
13,0.5920435374568298,0.0,0.0991277897879376,0.4704319087880072,0.1755745786564628,1.0621251984377253,0.2713668389074136,0.9894078987223621,0.5470557006003358,0.0653313112494734,0.19539298687472592,0.03369491088672343,0.0,0.208664496577609,0.41233463946106413,0.7388603149356957,0.03381786345907396,0.024430620225489308,0.48066461439940533,0.012253548141031587,0.0,1.4387606921083584,0.0,0.2785587871906369,0.11485272320913874,0.010447627800196355,0.6774033884659797,0.0,0.1529318684864032,0.6042814494729216,0.5362759357546981,0.0,0.30707886527226963,0.7109528273308052,lr,shap
14,0.5920435374568298,0.0,0.5785167682307555,0.5346889844978868,0.32817410127124746,1.1079592225422357,0.6146384987493919,0.14421358597749545,0.7826462525618721,0.06093713290250202,0.20602363790775438,0.05544291588031756,0.0,0.0805884006659496,0.464426846437423,0.19372245371085875,0.036300751919999964,0.06600536555573575,0.5891219783269402,0.0025481669612290236,0.0,0.7711379824610011,0.0,0.04773680500800368,0.5840489839161142,0.0011610561451752342,0.6774033884659797,0.0,0.3876539437418506,0.6422078346176122,0.6678523774102663,0.0,0.4269188344144009,0.3579040199514033,lr,shap
15,0.5920435374568298,0.0,0.5785167682307555,0.004578771323031751,0.32526254037207647,0.24120708145164926,0.5795232054075005,0.18005205285722742,0.21901169563325623,0.27196215104556615,0.17058549887463148,0.025067648161536244,0.0,0.09669666363247467,0.34827250137182475,0.08894915077480134,0.023705606871182085,0.1045783977508753,0.5891219783269402,0.02449190804286368,0.0,0.28835896587644716,0.0,0.07328078969976617,0.1381168817481528,0.010122137271837599,0.172230009831179,0.0,0.029512996402003073,0.23237624510772587,0.005316685571463404,0.0,0.4269188344144009,1.0939791110024144,lr,shap
16,0.5920435374568298,0.0,0.38009987685272234,0.34879124506862147,0.0905623264267035,0.6710049312570718,0.3278388102488077,0.7652886977321699,0.6064834541666784,0.19229335312467916,0.2258361826746059,0.19557609476996468,0.0,0.13691572163627969,0.6357893393992894,0.2500647059043024,0.06274291350614701,0.26907991878511595,1.3259016630173697,0.0021334070817502814,0.0,0.8659874200849905,0.0,0.13999514120678258,0.9552067479426596,0.027071529815874542,1.5094475991523695,0.0,0.2648876195573966,1.1639509303579005,0.13396540900144877,0.0,0.23679283309570176,1.1380599349646139,lr,shap
17,4.7901704394234415,0.0,0.5785167682307555,1.2188393250396368,0.32817410127124746,2.047560850966317,0.6146384987493919,1.5282911294072843,0.7826462525618721,0.19229335312467916,0.20602363790775438,0.21705432749261963,0.0,0.1982741058342834,0.464426846437423,0.8399325344176194,0.036300751919999964,0.6240521377568208,1.3259016630173697,0.05606557076493767,0.0,1.9685461336495098,0.0,0.36048806485223767,0.5840489839161142,0.04141629849622974,0.6774033884659797,0.0,0.8796754405000766,1.3868783449549564,1.4815626622951674,0.0,0.903084707477074,1.0939791110024144,lr,shap
18,0.5920435374568298,0.0,0.5785167682307555,0.06378107414376803,0.32817410127124746,0.40235793366371775,0.6146384987493919,0.4343984617957768,0.7826462525618721,0.06025931986641346,0.20602363790775438,0.09762696063956242,0.0,0.04874137472972679,0.464426846437423,0.16171100309612696,0.036300751919999964,0.21349123283383906,0.5891219783269402,0.006891767895707145,0.0,0.42125385701686213,0.0,0.052622672625409886,0.5840489839161142,0.03799959112973427,0.46604601013222546,0.0,0.27942401432758995,0.2837666335028461,0.4365645720627631,0.0,0.2539651738268336,0.41686043586454885,lr,shap
19,0.5920435374568298,0.0,0.44594816442728574,0.6215608381708572,1.25919469822071,0.12956425160809865,1.053559640508504,1.716635519110868,0.2915305634728234,0.03707207871063056,0.13542805014397982,0.054853068347312496,0.0,0.046497337094820665,0.40915777956310306,0.5915565637277137,0.007054749778340624,0.10639382251965279,0.15596278089127089,0.005733522835625763,0.0,0.8627596059251368,0.0,0.14727474681052255,0.08020914175476777,0.033966468307484045,0.1206534923509924,0.0,0.11608426663956913,0.5579861391685136,0.9967728471648055,0.0,0.06889983598503141,0.8205011946147701,lr,shap
20,0.5920435374568298,0.0,0.25730109872387463,0.24742109863495446,0.07467301542208113,0.29888031001455734,0.2007357519329693,0.2699241836105593,0.3121281614491979,0.03685852117871225,0.05246841036095818,0.04019942008603545,0.0,0.011206362599459641,0.25769764634550113,0.00954151139470579,0.018297626859323474,0.04450491681331537,0.23870137731555177,5.318559590012587e-05,0.0,0.09719345030935096,0.0,0.04185394792747656,0.4277466202309088,0.010863840853859361,0.011677495152940004,0.0,0.0037734098751111226,0.11392796666448078,0.19998920571758458,0.0,0.12522083097173883,0.01971851937689364,lr,shap
21,4.7901704394234415,0.0,1.1088451790269467,0.035446751670877505,0.5594969045735819,0.3249435103776636,0.8157196821830565,0.3114658972730001,0.7826462525618721,0.19229335312467916,0.20602363790775438,0.21705432749261963,0.0,0.02083167976064484,0.18364738815275788,0.03469726379909565,0.03876458743297382,0.6240521377568208,1.3259016630173697,0.05096923684247963,0.0,0.0405501939079913,0.0,0.01646133499685043,1.3737685608350003,0.04141629849622974,2.6458258306182074,0.0,0.8796754405000766,1.3868783449549564,0.6678523774102663,0.0,0.2380829365313365,0.13453549439757684,lr,shap
22,4.7901704394234415,0.0,2.7962071262846484,1.2188393250396368,0.32817410127124746,2.047560850966317,0.8157196821830565,0.3114658972730001,0.6907155483232827,0.03983439896044352,0.20602363790775438,0.32794015925325476,0.0,0.1982741058342834,0.18364738815275788,0.03469726379909565,0.036300751919999964,0.6240521377568208,0.36838984234521455,0.0025481669612290236,0.0,0.0405501939079913,0.0,0.36048806485223767,1.3737685608350003,0.04714532323771191,0.6774033884659797,0.0,0.8796754405000766,1.3868783449549564,1.4815626622951674,0.0,0.2380829365313365,0.13453549439757684,lr,shap
23,0.5920435374568298,0.0,0.03720160632358002,0.09048482471693488,0.11983771619946597,0.27381622770899244,0.0629779555273652,0.3513617642993728,0.2722442574992368,0.04090682917507679,0.06450433146323188,0.032787495066291555,0.0,0.1159630297502508,0.28631660454500346,0.4460430047907216,0.014236455517892408,0.09615280265675823,0.239725914963671,0.014289885355762703,0.0,0.5509410249606989,0.0,0.06930040043533935,0.2381515691972109,0.013091165640467993,0.15856422663646097,0.0,0.14472591072343668,0.12568268862617216,0.30584789642307714,0.0,0.2211207363598236,0.316587353851354,lr,shap
24,0.5920435374568298,0.0,0.44820180504404306,0.06243773375561103,0.26318770693334753,0.04500096635860172,0.4673402132769685,0.14144548755515235,0.5485437960192299,0.041867605940957106,0.12221583900512477,0.05954002093332701,0.0,0.08211079148542032,0.27516324696770655,0.4592586610417763,0.014714144041047691,0.41459854877022345,0.12230624039464463,0.03729380620674883,0.0,1.305042071473645,0.0,0.25157952298191777,0.16292693302050235,0.03658257861350468,0.67240923959554,0.0,0.18458329312490687,0.9914773490728379,0.3774618917744788,0.0,0.2648359577764835,0.7193927226699031,lr,shap
25,0.5920435374568298,0.0,0.5785167682307555,0.689781457883142,0.32817410127124746,2.047560850966317,0.6146384987493919,2.1512229239532847,0.7826462525618721,0.27196215104556615,0.20602363790775438,0.32794015925325476,0.0,0.23993746535557306,0.464426846437423,0.9093270620158105,0.036300751919999964,0.6240521377568208,0.5891219783269402,0.05096923684247963,0.0,1.3021823237609995,0.0,0.3275653948585368,0.5840489839161142,0.04141629849622974,0.6774033884659797,0.0,0.3876539437418506,1.343602946959406,0.6678523774102663,0.0,0.4269188344144009,1.363050099797568,lr,shap
26,0.5920435374568298,0.0,1.0007865199245634,0.22698877844534018,0.5988473602626831,0.2231195993754684,0.6959414881117733,0.3567791128401355,0.7124918357403653,0.003617594952370591,0.16399734167102398,0.05544291588031756,0.0,0.04241798175745717,0.1453397201461323,0.03469726379909565,0.01721674056561473,0.010198196080021281,0.4910279563369041,0.008524583885758297,0.0,0.010855750186691434,0.0,0.02663076513137567,0.3177021990208017,0.010062800985275861,0.5176464548627894,0.0,0.28346666833038325,0.10614882546381682,0.3592133580873797,0.0,0.18894595567615594,0.2676696221847739,lr,shap
27,0.5920435374568298,0.0,1.14029760572383,0.1415468108998199,0.5594969045735819,0.3249435103776636,0.8157196821830565,0.3114658972730001,0.5217209497617554,0.1020678492944649,0.36983821461140876,0.15946056362063513,0.0,0.02083167976064484,0.40176325254642914,0.30292733090852064,0.03856423121811898,0.10349673351581973,0.24181329073273625,0.014383540812419193,0.0,0.0405501939079913,0.0,0.01646133499685043,0.5397676540341969,0.00227734881864505,0.6411708849361485,0.0,0.2460107483791131,0.021637698997775352,0.22850742952289227,0.0,0.2926662818905626,0.33309859014792986,lr,shap
28,0.5920435374568298,0.0,2.023057882051169,0.15095270218907203,0.8590503622059781,0.9390269632792604,0.07176178511647137,0.5677808462300974,0.2208752036390157,0.05564462015496122,0.10730976072546963,0.0967807476999921,0.0,0.0011603623299321802,0.18152300081177128,0.17008995656304315,0.00933406103894136,0.29441995928589143,0.04526790334118919,0.00437096973478334,0.0,0.10251755557737834,0.0,0.19549353326705365,0.5840489839161142,0.03192822258327738,0.29716681232264897,0.0,0.3421376821738633,0.17380742139616284,0.38107290904118396,0.0,0.11192079555282407,0.24483153567038807,lr,shap
29,0.5920435374568298,0.0,0.47168988334987044,0.03782989521662749,0.020139124712205164,0.41929608545025787,0.5047011689629239,1.0497419945095314,0.681323161515,0.0007719408395590746,0.19098891649510757,0.03075194065829572,0.0,0.0029263549618273013,0.40989788033900515,0.009882617016010311,0.02790871994520787,0.15168746865150076,0.4682744114399076,0.005202223457624063,0.0,0.4844869493726104,0.0,0.0039353217628157805,0.43277821132091926,0.0017180821773952084,0.46626202003146583,0.0,0.3784277858245693,0.14976553362085682,0.43482354588060174,0.0,0.33276123366619403,0.31543427004272556,lr,shap
30,0.5920435374568298,0.0,0.3194128920024307,0.10638791788354747,0.03594854532630156,0.3134881050627491,0.022843535328581622,0.1850009992589974,0.014936352592653298,0.07226032464921431,0.02018689074911905,0.05181870254345749,0.0,0.05629614221703992,0.25606449927433383,0.06378745088778359,0.011485515554258698,0.07705263643266641,0.13902439678358047,5.6396640128348704e-05,0.0,0.43256506934101085,0.0,0.030068280216090697,0.011025155830634166,0.00607002683788762,0.08810246215006277,0.0,0.1333452928529442,0.01770853641871062,0.16982216563531877,0.0,0.1364394108475934,0.18902011714706646,lr,shap
31,0.5920435374568298,0.0,0.4379088971657712,0.33039086832327824,0.18022597472708973,0.6120521425335745,0.19744592811682474,0.148473359397071,0.5984760274512277,0.059177604541696786,0.17308008452053744,0.04408795574896726,0.0,0.006556543438721193,0.27540303443450487,0.03469726379909565,0.029476630160638707,0.03485849600360926,0.5891219783269402,0.007007772220192065,0.0,0.20796819088335786,0.0,0.07380027006184782,0.42089425882428,0.00267058898763027,0.40815535713577894,0.0,0.3876539437418506,0.30605828277003483,0.35439243509482443,0.0,0.23295776788265776,0.0833432907905592,lr,shap
32,0.5920435374568298,0.0,0.5122203173230002,0.05345704544636373,0.32817410127124746,0.2509398694259751,0.6146384987493919,0.14012932537826522,0.6378000539168525,0.05177505052770223,0.16357614808193555,0.04841248700129577,0.0,0.03428915711188533,0.38363791235341094,0.05128759166358959,0.023495423920993755,0.010271192602082951,0.3517164975094862,0.0002855795701773498,0.0,0.19936925860141175,0.0,0.003936009816275482,0.15016724873609588,0.0005473241065590183,0.019627324090833162,0.0,0.06869248431584228,0.004558538516851005,0.14457728599397845,0.0,0.10837633611368326,0.13677139097940483,lr,shap
33,0.5920435374568298,0.0,0.3572867433257982,0.1246390345857622,0.32817410127124746,0.3679055868519447,0.6146384987493919,0.4382067588410049,0.6025719732576885,0.03931907535081455,0.14101418250161063,0.07300263824326962,0.0,0.036797918356947255,0.464426846437423,0.20962322344243867,0.02914306708904113,0.04223405447188292,0.47422055984628175,0.0005262794455249103,0.0,0.2721186366222689,0.0,0.04775813466525471,0.43176993528537233,0.004439138005170565,0.6774033884659797,0.0,0.27500103477658555,0.17860214654476442,0.6678523774102663,0.0,0.4269188344144009,0.677809223197561,lr,shap
34,0.5920435374568298,0.0,0.40699642629201,0.405522604318238,0.038198613791917024,0.7470929391908727,0.18782104791733029,1.4244000501106486,0.7443901187295289,0.14705165424328878,0.2796022124437348,0.14984015744225096,0.0,0.08612700053537534,0.5554929417335659,0.21382879336418392,0.05473303234987916,0.07549364831938109,0.8218578654973404,0.0007661658563346535,0.0,0.16131697415747265,0.0,0.14726786627592547,0.5211096528327188,0.02087885841612867,0.8652728473250908,0.0,0.09189715860837352,0.5719416290514879,0.013662649229135584,0.0,0.046571071521986425,0.028820092682459997,lr,shap
35,0.5920435374568298,0.0,0.9682373079619623,0.29489582663844743,1.4471679104184112,1.3976738302109892,2.246077863115505,1.5282911294072843,0.3682632460629223,0.0696672255306714,0.5140576826980133,0.22636136184112493,0.0,0.23993746535557306,0.8317216227429387,0.8399325344176194,0.019795166731171786,0.38266731450963565,0.7716267953848791,0.0199896173026268,0.0,2.049646521465492,0.0,0.14454661484276934,1.3737685608350003,0.013407773438166836,0.6774033884659797,0.0,0.8796754405000766,0.5096320459700022,1.4815626622951674,0.0,0.903084707477074,0.6204850117891497,lr,shap
36,0.5920435374568298,0.0,0.4255067868534271,0.07481753733274381,0.20858706336383204,0.034027893899051975,0.6146384987493919,0.006103025984606516,0.12238862873120762,0.118369949195651,0.08824045225248554,0.04461534691379125,0.0,0.07281194194477154,0.1897729858181043,0.3683846250070596,0.009586771915934022,0.32235978926390585,0.06544267740275146,0.009487768712455925,0.0,1.053643848006375,0.0,0.20851769720591892,0.15154222399777462,0.027895126329513676,0.6747188839028035,0.0,0.16594721452962935,0.7875513537862137,0.332410152542253,0.0,0.15737167159165233,0.6976480141543233,lr,shap
37,0.5920435374568298,0.0,0.5785167682307555,0.21400691755138632,0.32817410127124746,0.6049721852637551,0.6146384987493919,0.7466788195044883,0.7826462525618721,0.05727647825211964,0.20602363790775438,0.12359447644788915,0.0,0.07815194433013402,0.464426846437423,0.22689716195721876,0.036300751919999964,0.2357030497626591,0.5891219783269402,0.022156536982638964,0.0,0.75416111849314,0.0,0.18878845230217212,0.5840489839161142,0.018232194350609826,0.6577963360733828,0.0,0.3876539437418506,1.0134877587669595,0.6678523774102663,0.0,0.4269188344144009,1.1718563717591677,lr,shap
38,0.5920435374568298,0.0,1.1196611691088685,0.6625897900261347,0.5594969045735819,0.3249435103776636,0.8432254700023873,1.5282911294072843,0.6907155483232827,0.03983439896044352,0.1893148162770167,0.05544291588031756,0.0,0.02083167976064484,0.18364738815275788,0.03469726379909565,0.01829222215489006,0.008500046486202487,0.06763537947209072,0.052292058622738176,0.0,1.453393744300491,0.0,0.2614056144400473,0.39485978845944314,0.002864512370741083,2.0067356194961277,0.0,0.2460107483791131,0.021637698997775352,0.4068551424424506,0.0,0.2380829365313365,0.13453549439757684,lr,shap
39,0.5920435374568298,0.0,0.4715042735356719,0.4048954612798827,0.10851103416488596,0.805782511984728,0.1638911555503304,1.3181172866793285,0.46495231957365046,0.18248827687660354,0.27539976467575067,0.20697465446025468,0.0,0.16189597225195743,0.6940123286348712,0.4729816025757966,0.06912046473757567,0.17309012482623715,1.2650134863408273,0.0008865800148929982,0.0,0.8632550490795123,0.0,0.215632858032788,0.7550884276059243,0.0347524792688593,1.0602799379009509,0.0,0.07283018802245374,1.1492199837880224,0.18237474946719853,0.0,0.25952458863193995,0.677207251040915,lr,shap
40,0.5920435374568298,0.0,0.5785167682307555,0.25799347597554734,0.2518699016088259,0.5710414469827123,0.3002457705804398,1.0158084120552242,0.011488685978582101,0.1556682364006885,0.08004722092488781,0.1945188054656777,0.0,0.17252479391116743,0.3260941049156797,0.7647493569629105,0.03694554953679848,0.48618447946100635,0.8601679134424333,0.03708134211364811,0.0,0.8557880416685122,0.0,0.11678640995727847,1.0882991846348402,0.004454636288974005,2.176103996646753,0.0,0.6576520056747334,0.36312807225233706,0.9576534934421667,0.0,0.487006399431745,0.7895671968507983,lr,shap
41,0.5920435374568298,0.0,0.15417898573438849,0.07070473328721007,0.023525412065302054,0.4141406362733441,0.33744938686649273,0.25975032725301733,0.5755947186834812,0.033996385995502684,0.06157487351772272,0.0316593564787276,0.0,0.0036537861700024644,0.2899458202587085,0.010591067152565848,0.02459055898093605,0.16741904147362474,0.26333815646144637,0.0017566445589721725,0.0,0.09914227374708173,0.0,0.0476618071808952,0.245199712358315,0.0041092459642116325,0.029523236059422045,0.0,0.09331669425166289,0.26716530724800674,0.22748022407541701,0.0,0.13671871159139065,0.0981837472237911,lr,shap
42,0.5920435374568298,0.0,0.5555760701406186,0.10305151691949749,0.41773584494016264,0.17992117980205874,0.6151834652163272,1.0588771240498098,1.0609861025037308,0.1737068840152234,0.25455752137112947,0.017215749092642414,0.0,0.03364897382753407,0.8164918782300694,0.03764476621908599,0.030972532243264767,0.11743476787474101,0.6606416002507696,0.023614351062251987,0.0,1.848556070040262,0.0,0.08301743420813334,0.11776008226309416,0.0053540061261687,0.32622845184354016,0.0,0.049543010587008336,0.09828230886181151,0.17640560896043253,0.0,0.14913229964963465,0.19006263464120887,lr,shap
43,0.5920435374568298,0.0,1.0694115303195342,0.04287212524500375,0.6475893751936228,0.5307790564046018,0.8266333151035711,0.528998768107677,0.4740429618851119,0.02442808005455393,0.17434730240158128,0.07261569215768006,0.0,0.02083167976064484,0.21327734215822094,0.17061473444197314,0.018479476055966934,0.05599497421921616,0.47922183558801645,0.0003492652807037632,0.0,0.03316355035009341,0.0,0.01951629235796627,0.3604707232858898,0.0021848019239330808,1.0380475344252775,0.0,0.2958104565328996,0.03163126052618192,0.4068551424424506,0.0,0.23834228722200532,0.013021394857016125,lr,shap
44,0.5920435374568298,0.0,0.5785167682307555,0.5916962866843798,0.32817410127124746,0.10571082476949956,0.45813013694994437,1.5282911294072843,0.4424393512561253,0.17181968539077136,0.24203715252709782,0.16379201630294532,0.0,0.11236930047607986,0.46763351775017503,0.29640259261382396,0.042129152425209294,0.11419319095136923,0.7195668776949341,0.0029110149590181682,0.0,0.22187113747005574,0.0,0.028138290261601976,0.471038469125709,0.0027786341661456774,1.018922350269448,0.0,0.2394649921095035,0.07442063285177195,0.38295364720092623,0.0,0.22312704670276684,0.15931463398849466,lr,shap
45,0.5920435374568298,0.0,1.0098645272008098,0.04595766899371162,0.49998744034174464,0.3105079770635307,0.8157196821830565,0.33201598326101894,0.6824794558563347,0.04891291534449267,0.18268894378487993,0.07599465797550449,0.0,0.009203735719121996,0.14200861858033878,0.06401485463531995,0.01829222215489006,0.06857352742376241,0.42990997682340054,0.00658444955610473,0.0,0.009958487766804271,0.0,0.014538225576958814,0.38665653294693597,0.00311204210348745,0.8124833511799384,0.0,0.2265382323902359,0.01782867759555481,0.3588264633802327,0.0,0.20650200242912342,0.17571530397058455,lr,shap
46,4.7901704394234415,0.0,2.7962071262846484,1.2188393250396368,0.32817410127124746,2.047560850966317,2.246077863115505,1.5282911294072843,0.6907155483232827,0.03983439896044352,0.20602363790775438,0.21705432749261963,0.0,0.06191401455969388,0.464426846437423,0.8399325344176194,0.0728851962297801,0.6240521377568208,0.5891219783269402,0.05096923684247963,0.0,2.049646521465492,0.0,0.36048806485223767,0.5840489839161142,0.04141629849622974,0.6774033884659797,0.0,0.3876539437418506,1.3868783449549564,0.4068551424424506,0.0,0.903084707477074,1.363050099797568,lr,shap
47,0.5920435374568298,0.0,0.15525889738063356,0.0034749995755265018,0.3192441309524485,0.15626482038722278,0.2692785159632522,0.0745603849473799,0.40418380676850235,0.061162296822024585,0.18958546498275164,0.04867953429980126,0.0,0.02185928589508505,0.4392167587118649,0.05447124412909843,0.03165052238830082,0.032258706526370445,0.3116925034053902,0.0039840389052825265,0.0,0.20224226634981896,0.0,0.01646133499685043,0.30764430294815165,0.002330042983576745,0.382815734340262,0.0,0.21298427135870693,0.0069886668666547845,0.5647771791811922,0.0,0.2462844033724103,0.10075134274907709,lr,shap
