,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,model,explainer
10,0.11429837446246743,0.0,0.2137412130218066,0.057455541531070284,0.020537298860875693,0.6901788264821664,0.008881929969289073,0.5238837760955515,0.3689365018632324,0.058313512087801195,1.249815098288371,0.18701886016509667,0.11134082106813034,0.04018785566992621,lr,shap
11,0.15608760688477338,0.0,0.2699044446716807,0.3433970738019784,0.10430405933420832,0.3811478236464178,0.008881929969289073,0.12288631784957377,0.286564229799111,0.058313512087801195,1.527551786796898,0.17263279399855078,0.11134082106813034,0.37009242467438275,lr,shap
12,0.15354877137916548,0.0,0.08536811210780863,0.19107307997541986,0.1267766592129162,0.46009525061562484,0.01649501280010828,0.12288631784957377,0.3053280666373442,0.058313512087801195,1.249815098288371,0.18701886016509667,0.11134082106813034,0.04018785566992621,lr,shap
13,0.09007788373896812,0.0,0.11746138733630813,1.1263958490858668,0.17588131190418016,0.3811478236464178,0.008881929969289073,0.12288631784957377,0.34893718550229147,0.058313512087801195,1.527551786796898,0.18701886016509667,0.11134082106813034,0.37009242467438275,lr,shap
14,0.09515555475018392,0.0,0.28595108228593047,0.3433970738019784,0.04364537071558814,0.6901788264821664,0.01649501280010828,0.12288631784957377,0.3689365018632324,0.058313512087801195,1.527551786796898,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
15,0.01645165407633916,0.0,0.1392848144916878,0.32469061841976943,0.11585809526156456,0.8483612848904137,0.01649501280010828,0.12288631784957377,0.21338402680625854,0.058313512087801195,1.249815098288371,0.18701886016509667,0.11134082106813034,0.04018785566992621,lr,shap
16,0.06732991760872137,0.0,0.28370455301993547,0.3433970738019784,0.10944560532188186,0.3811478236464178,0.008881929969289073,0.5238837760955515,0.21338402680625854,0.058313512087801195,1.249815098288371,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
17,0.0546357400806819,0.0,0.500334160812307,0.3433970738019784,0.17588131190418016,0.3811478236464178,0.008881929969289073,0.12288631784957377,0.6032520082809398,0.08365295321069659,1.249815098288371,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
18,0.0038590299685240005,0.0,0.3019977199001802,0.3433970738019784,0.07541896951581775,0.3811478236464178,0.008881929969289073,0.12288631784957377,0.286564229799111,0.08365295321069659,1.527551786796898,0.17263279399855078,0.11134082106813034,0.37009242467438275,lr,shap
19,0.09896380800859575,0.0,0.018935032384814702,0.9927783106415173,0.10944560532188186,0.6829887147363369,0.01649501280010828,0.12288631784957377,0.3053280666373442,0.058313512087801195,1.249815098288371,0.18701886016509667,0.11134082106813034,0.04018785566992621,lr,shap
20,0.01401437199095558,0.0,0.1392848144916878,0.07616199691327928,0.02567884484854921,0.15106424777987623,0.008881929969289073,0.12288631784957377,0.21338402680625854,0.058313512087801195,1.527551786796898,0.18701886016509667,0.11134082106813034,0.04018785566992621,lr,shap
21,0.1371478940129385,0.0,0.31804435751442994,0.3433970738019784,0.03723288077590544,0.3739577119005884,0.01649501280010828,0.5238837760955515,0.21338402680625854,0.058313512087801195,1.527551786796898,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
22,0.08383234839517269,0.0,0.31804435751442994,0.3433970738019784,0.02567884484854921,0.3811478236464178,0.01649501280010828,0.12288631784957377,0.6407676382640827,0.28077434855616323,1.527551786796898,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
23,0.12572313423770298,0.0,0.09114490164893856,0.3433970738019784,0.17588131190418016,0.28753256871571864,0.01649501280010828,0.12288631784957377,0.40797324650600647,0.0728665101992412,1.249815098288371,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
24,0.15481818913196943,0.0,0.31804435751442994,0.3433970738019784,0.08633753346716941,0.3811478236464178,0.008881929969289073,0.5238837760955515,0.20976850251927434,0.06449767461065009,1.527551786796898,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
25,0.19681052839472404,0.0,0.21149468375581162,0.3433970738019784,0.11811113226739903,0.3811478236464178,0.01649501280010828,0.12288631784957377,0.40797324650600647,0.0728665101992412,1.527551786796898,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
26,0.0786531239637326,0.0,0.2699044446716807,0.3433970738019784,0.17588131190418016,0.3811478236464178,0.008881929969289073,0.12288631784957377,0.3689365018632324,0.058313512087801195,1.527551786796898,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
27,0.031684667109986527,0.0,0.37196105989830913,0.07616199691327928,0.16496274795282853,0.3739577119005884,0.008881929969289073,0.5238837760955515,0.3053280666373442,0.08365295321069659,1.527551786796898,0.18701886016509667,0.11134082106813034,0.04018785566992621,lr,shap
28,0.0469176801436339,0.0,0.31804435751442994,0.3433970738019784,0.048786916703261664,0.7333194969571429,0.008881929969289073,0.12288631784957377,0.20976850251927434,0.06449767461065009,1.527551786796898,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
29,0.08246137722214443,0.0,0.3019977199001802,0.3433970738019784,0.04364537071558814,0.3451972649172707,0.008881929969289073,0.12288631784957377,0.40797324650600647,0.08365295321069659,1.527551786796898,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
30,0.04564826239082995,0.0,0.3019977199001802,0.3433970738019784,0.10944560532188186,0.3811478236464178,0.01649501280010828,0.5238837760955515,0.21338402680625854,0.058313512087801195,1.527551786796898,0.17263279399855078,0.11134082106813034,0.37009242467438275,lr,shap
31,0.16624294890720495,0.0,0.31804435751442994,0.3433970738019784,0.23428696351696587,1.3372888836068146,0.008881929969289073,0.23971570005493095,0.6407676382640827,0.06449767461065009,1.527551786796898,0.17263279399855078,0.11134082106813034,0.7600165503036083,lr,shap
32,0.1383157583455181,0.0,0.31804435751442994,0.057455541531070284,0.15052020304363323,0.5967073737863838,0.008881929969289073,0.12288631784957377,0.6407676382640827,0.28077434855616323,1.527551786796898,0.18701886016509667,0.11134082106813034,0.04018785566992621,lr,shap
33,0.03178622053021085,0.0,0.07734479330068378,0.3433970738019784,0.10430405933420832,0.3811478236464178,0.008881929969289073,0.12288631784957377,0.21338402680625854,0.058313512087801195,1.527551786796898,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
34,0.1638056668218214,0.0,0.42010097274105834,0.3433970738019784,0.24584099944432208,0.08620943983249478,0.008881929969289073,0.12288631784957377,0.2645799862052206,0.058313512087801195,1.527551786796898,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
35,0.1002332257613997,0.0,0.16560130017905736,0.19107307997541986,0.17588131190418016,0.30910290395320694,0.01649501280010828,0.5238837760955515,0.7699841732072595,0.08365295321069659,1.249815098288371,0.18701886016509667,0.11134082106813034,0.04018785566992621,lr,shap
36,0.05082748682227006,0.0,0.02920488045793453,0.3433970738019784,0.1267766592129162,0.3811478236464178,0.008881929969289073,0.5238837760955515,0.21338402680625854,0.058313512087801195,1.527551786796898,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
37,0.1053108967726155,0.0,0.08312158284181369,0.3433970738019784,0.06322946161245695,0.3811478236464178,0.008881929969289073,0.12288631784957377,0.21338402680625854,0.08365295321069659,1.527551786796898,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
38,0.01137398306512337,0.0,0.2137412130218066,0.3433970738019784,0.05519940664294437,0.3811478236464178,0.008881929969289073,0.12288631784957377,0.286564229799111,0.08365295321069659,1.527551786796898,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
39,0.07230603519971286,0.0,0.31804435751442994,0.3433970738019784,0.008983262933519464,0.3811478236464178,0.008881929969289073,0.5238837760955515,0.6407676382640827,0.28077434855616323,1.527551786796898,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
40,0.12826196974331086,0.0,0.25963459659856086,0.3433970738019784,0.04075686173374909,0.3811478236464178,0.008881929969289073,0.12288631784957377,0.40797324650600647,0.0728665101992412,1.527551786796898,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
41,0.010104565312319421,0.0,0.018935032384814702,0.3433970738019784,0.020537298860875693,0.3811478236464178,0.008881929969289073,0.12288631784957377,0.2645799862052206,0.058313512087801195,1.527551786796898,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
42,0.05209690457507401,0.0,0.29397440109305534,0.3433970738019784,0.2313984545351268,0.3811478236464178,0.008881929969289073,0.12288631784957377,0.3689365018632324,0.058313512087801195,1.249815098288371,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
43,0.1536503247993898,0.0,0.11746138733630813,0.3433970738019784,0.06964195155213965,0.3811478236464178,0.01649501280010828,0.12288631784957377,0.34893718550229147,0.08365295321069659,1.527551786796898,0.17263279399855078,0.11134082106813034,0.37009242467438275,lr,shap
44,0.08373079497494838,0.0,0.3238211470555599,0.3433970738019784,0.02567884484854921,0.20858514174651166,0.008881929969289073,0.12288631784957377,0.6407676382640827,0.28077434855616323,1.527551786796898,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
45,0.14603381828256615,0.0,0.2779277634788056,0.20977953535762886,0.3007226700992641,0.050402683338264295,0.008881929969289073,0.12288631784957377,0.3053280666373442,0.08365295321069659,1.249815098288371,0.18701886016509667,0.11134082106813034,0.04018785566992621,lr,shap
46,0.11049012120405559,0.0,0.02920488045793453,0.3433970738019784,0.17588131190418016,0.30191279220737754,0.008881929969289073,0.12288631784957377,0.21338402680625854,0.058313512087801195,1.527551786796898,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
47,0.14720168261514574,0.0,0.18164793779330712,0.3433970738019784,0.02567884484854921,0.3739577119005884,0.008881929969289073,0.12288631784957377,0.3053280666373442,0.058313512087801195,1.527551786796898,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
48,0.05834243991886943,0.0,0.25963459659856086,0.3433970738019784,0.14185467609811606,0.3811478236464178,0.008881929969289073,0.12288631784957377,0.34893718550229147,0.08365295321069659,1.527551786796898,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
49,0.23616247873164636,0.0,0.6126606241120552,0.3433970738019784,0.167215784958663,1.2581976544026907,0.01649501280010828,0.12288631784957377,0.3053280666373442,0.058313512087801195,1.249815098288371,0.17263279399855078,0.11134082106813034,0.04018785566992621,lr,shap
50,0.08464596461144604,0.007355604954091486,0.0021763598973173043,0.025905827592628494,0.04964726448457279,0.05965416611518587,0.0003388250918995882,0.006090948236375659,0.015455691315394012,0.06016842475507127,0.281469922812787,0.02507398607793656,0.001038686725189491,0.0008303147623026198,rf,shap
51,0.009955108050452301,0.029985282866934006,0.00028411616227455973,0.017505134489633402,0.001204748178042969,0.0231556699810608,0.0003778393733275174,0.006307184586038671,0.03129910397071544,0.0057755655966774955,0.3863297090056458,0.017411820165850363,0.001997973255036891,0.0028410457019562283,rf,shap
52,0.0019336125522041003,0.01683669802889753,0.023400391783130792,0.07962364193568995,0.05038049268736673,0.08026236841666252,0.004742996974182581,0.008176715048909121,0.02403939152967694,0.005942671168274982,0.27978505306280343,0.06641422175945284,0.0018456258002673008,0.0042380678968466055,rf,shap
53,0.0005961395977529108,0.0926936310265851,0.008005750231755582,0.03237282257159982,0.02402636135945295,0.0028527889732260572,0.0011497293671718625,0.0050530455735798155,0.009286963817730535,0.0036704170739645476,0.34857882371327586,0.02483924723344072,0.0026599812429193227,0.0009276445445581063,rf,shap
54,0.0025365178847628522,0.014569868363325156,0.005173888440290961,0.019733999617125412,0.005866018286249862,0.023364567415341257,0.001971026767614604,0.006929844995052526,0.03884619190940777,0.004636830493958684,0.3443188957290043,0.018551561003206568,0.00130031184800951,0.0032190718698655776,rf,shap
55,0.027979772261703412,0.044031139212576315,0.0016629337394161601,0.0692678454559186,0.07027289732903845,0.021056986347668845,0.000896329743793169,0.04872393723802602,0.0426684008709778,0.012571743773647165,0.24403370174631187,0.05420103078870661,0.0003117821365263302,0.0014020743232940123,rf,shap
56,0.0013445304783049421,0.027812648659136883,0.002270547877989886,0.03464463134634177,0.108376178190187,0.05468953821870931,8.305340775451569e-05,0.013497073155167806,0.040862650805877976,0.00715864967646626,0.23875626004330855,0.031676557141178466,0.0034455261081276626,0.0008592537851943344,rf,shap
57,0.008012943593759297,0.026503981710177732,0.004192806763514419,0.023575540374458415,0.014393997285003315,0.029352996151184182,0.0014890897529914204,0.018463566928184846,0.042030563845172154,0.022011461382184808,0.3250255859358616,0.021694778253124384,0.0007802464357218857,0.0025691708132951703,rf,shap
58,0.010767564501691265,0.061851188004857345,0.009080032907929154,0.016447303727730476,0.016080227196860798,0.024873806764723623,0.000298179107793492,0.006736457204087647,0.0364806210523147,0.003454745172400096,0.3979738623776944,0.014013112460207857,0.0011311307559329644,0.0024596376755004847,rf,shap
59,0.0032371494105744455,0.06427205342154169,0.002179123414767349,0.028274163714168705,0.006960729108762801,0.035377070110894325,0.0001944095282416236,0.01182102473793791,0.02445069408239573,0.004096190162866541,0.2999021943117964,0.025262152264503044,0.001325896449014501,0.0027855616687048907,rf,shap
60,0.006715366989426258,0.03312883004032078,0.009037985130157609,0.010858463651016032,0.037295920538350645,0.11708279434584075,0.0009453279161902473,0.015671800273391795,0.016763611882233284,0.0038990890482156894,0.34945452814106326,0.029480479011865113,0.0014841253612535839,0.0009308806171272569,rf,shap
61,0.024860360171503136,0.14499359680149398,0.008564113222825472,0.02012165599000138,0.003967883052686334,0.03093716325831847,0.0010829796758677248,0.013423472997844361,0.04404925131749961,0.00944622725475216,0.2854846380880194,0.018873240692712633,0.01280075235452265,0.01135559168103519,rf,shap
62,0.04538164519230102,0.0080816138087218,9.784263561623796e-05,0.01978099687705137,0.017045282743481632,0.05747357834775381,0.0010280560669204816,0.004076366773431707,0.015996403356934058,0.0033404068700501714,0.3686230997931569,0.01151774232873206,0.0006778487142484408,0.0008607584220830745,rf,shap
63,0.004715917928829079,0.2017957758747352,0.01767792326278572,0.01562568558308361,0.0074164676758106,0.02317003842028245,0.0025199473716135054,0.01869123836025338,0.06961588214835367,0.007009440272459545,0.33379165879267414,0.013028137479795976,0.0040144523748401025,0.0121534625557152,rf,shap
64,0.0032922548255838314,0.016117982156947607,0.001557344051634553,0.01653635046523387,0.01204679412421066,0.044231939959126686,0.002605513618719105,0.005374032475123492,0.031112196410823748,0.003375914647361982,0.4598050592701836,0.015760380763122202,0.00043079107360509373,0.002560215633163899,rf,shap
65,0.0009577343296684594,0.06574108776186831,0.003696052101367561,0.027843308446708164,0.0012004458745243282,0.08630943035809407,0.0007650406079246911,0.003839117338695421,0.008401598878185972,0.004106556717626279,0.3590143446503811,0.01736451082123029,0.0017676806962281504,0.0015391173892157356,rf,shap
66,0.0038076453770541936,0.024601988294728833,0.00782940765455575,0.06225987982418172,0.07984004291859839,0.05667434083398336,0.0011260586320696972,0.07168182747206131,0.023942572478949216,0.005409784783321707,0.29390841764286474,0.06518896577291457,0.002106352907343293,0.0015237615161292576,rf,shap
67,0.010516893847673904,0.009934210360388402,0.0029209989423928237,0.05669422466809053,0.11326947101182062,0.047844183840263635,0.00023817578725062212,0.014996220531778423,0.03147514583195252,0.01400790971048441,0.3055389094093423,0.04752226947573611,0.0033197789769760545,0.0008492100321975571,rf,shap
68,0.0019797724917440694,0.03334947634504914,0.0030818836542018317,0.02631918731726789,0.019404753885570832,0.03282720491858916,0.0009040060798862078,0.004723203431737566,0.02718809245743245,0.007957778786536255,0.33492673490084623,0.024367124971363827,0.001599690127450155,0.007128626160573652,rf,shap
69,0.004473568258685978,0.007180651109227975,0.007761062752408735,0.018356035489300107,0.01650928519398163,0.04361736632166295,0.0008974684793314617,0.0041573668345059826,0.011993081789536545,0.00371345808814859,0.3820637092071369,0.013087600708776332,0.0007105015554184975,0.0008439448190279185,rf,shap
70,0.0009580918752794854,0.032457834978378425,0.00603143759427126,0.007263078284770576,0.02452581523416617,0.030131538150445693,0.0005393314003976481,0.004750996577548769,0.01896170839445893,0.0025791559010994703,0.42974579925871825,0.016265024764857264,0.001604360320756237,0.0025728683991475686,rf,shap
71,0.00038859269417690416,0.04947224060745721,0.003271637202231652,0.027776152135131616,0.03360466554800798,0.03743027331115114,0.0037785071771462694,0.014249717857574257,0.0233580531689283,0.002742432227641623,0.28562125369084657,0.026739099116850996,0.0002847449699570473,0.0026370873379540855,rf,shap
72,0.0019790392537532404,0.017668376214075396,0.007157759935005965,0.022251767172768118,0.028692404821399346,0.03554904525473801,0.0046243621511755425,0.005458516834314084,0.0367419513822291,0.018082901574567257,0.3195305987048059,0.019907695995424895,0.0004714604528735385,0.002578518007036735,rf,shap
73,0.005236192432589733,0.0725083122996873,0.0031258110924970105,0.060545548109757354,0.054518258969802474,0.029278399797053704,0.0010163568863299183,0.011504431729947907,0.05894488214780698,0.032498269635471866,0.2798105251015516,0.05975909668234097,0.0025345712382362365,0.0010909996913642274,rf,shap
74,0.0026677272258614796,0.04902970740597507,0.012588831266881019,0.015819208786914903,0.009631940480502489,0.028724479709032365,0.0006321256492253319,0.01968322940409235,0.03111046076148062,0.0035888727833619277,0.3408934351934736,0.014350467763178412,0.0005009595665462262,0.002565049973932756,rf,shap
75,0.00040312553474073786,0.013400460478850887,0.0030992648613433604,0.0229607606014007,0.016081239665305416,0.022429957429453893,0.001346679270656473,0.005791286379131612,0.046835287921256775,0.009289768024805635,0.3743436043656727,0.022831184095525068,0.0014521960578339668,0.0025425705692314147,rf,shap
76,0.010959369533681746,0.005263941215039306,0.005360294017507937,0.017731366788194085,0.027919644337660525,0.02084084111012159,0.001205056192660725,0.006606113436621212,0.030588658449234807,0.002968125421259369,0.43757832502497773,0.016533202739601426,0.0007735420150384292,0.0024165422638879994,rf,shap
77,2.800462620891855e-05,0.03259548615380758,0.005009471178365097,0.00308146084250093,0.0003337852293067914,0.02619535391327816,0.0002722532212108115,0.013200246129038055,0.018091815678029085,0.0038989037202793388,0.4360427777052328,0.013439132727318231,0.0011711365383625506,0.0025032443618483347,rf,shap
78,0.00278664820089896,0.017930455963875942,0.009610715100231896,0.015529157263432725,0.023922739634536977,0.05147516025008989,0.0008398239834305607,0.004868708107674835,0.030411593488557466,0.0036923576103027496,0.4428005275714174,0.015484583349210485,0.0009750572455235794,0.0025144416492959114,rf,shap
79,0.001954365640116951,0.04526748592309228,0.0020343052617146674,0.02308071323584218,0.02080690983500734,0.038442551052233834,0.0007275737312263317,0.005315174112847369,0.029371201509555238,0.005802643666855172,0.33067499962116736,0.021496646555451967,0.001063841446440665,0.0028109859854734257,rf,shap
80,0.005757253075618484,0.027648444796915268,0.001750747324423476,0.020048342403796545,0.017635716543222612,0.023506641436301108,0.002900952726489374,0.020040009099492963,0.022333315104844306,0.0028626109824206316,0.4031138937721547,0.01884317312877512,0.00022720929088500158,0.0046674175833185585,rf,shap
81,0.011983429856359383,0.0167994679413309,0.008241128968164538,0.012517035444458306,0.003985497550490003,0.10581358341342366,0.0004983849184979212,0.19503393629063326,0.028081048563879628,0.015255706729931942,0.2884874156078386,0.013974606205413655,0.0008072982649896148,0.04582670578357479,rf,shap
82,0.002443137780780417,0.0196085048428333,0.012755103551223564,0.0006450961507018751,0.01728983818447259,0.041067678989525146,0.000261318292935366,0.004427234154237982,0.04034966076812755,0.01895352479929864,0.42897115026486476,0.006702223087077995,0.0008003038813489275,0.0027105424897157352,rf,shap
83,0.006776164808898185,0.03818470317463656,0.0018635643478683748,0.02798917348678989,0.014855535013940655,0.031251806696277945,0.0007913264200562324,0.005137701426153121,0.01782118078679715,0.004270329360260102,0.33937459471237585,0.027412304692482355,0.0022568762590417972,0.002763145229900522,rf,shap
84,0.0006190127575627321,0.06517015345863654,0.026282562159429267,0.02110718318591654,0.009996587328046235,0.015518698408052499,0.0004340127951067431,0.005164098291953095,0.1653664929433833,0.0036602363098385085,0.32257303265225457,0.019935227146108844,0.0006386647465096008,0.002131371601132748,rf,shap
85,0.005968167425892281,0.015438140665457978,0.0016747058351220287,0.03511508475870979,0.0172141369394881,0.03659824541921656,0.0008382248017816626,0.04095309735875863,0.07124334154000997,0.003993696652883914,0.2894721166558391,0.02675866464433035,0.0006788350275195392,0.0007477170513055508,rf,shap
86,0.0011979912682991013,0.01695058457612867,0.0039055508365495547,0.023100627627754527,0.02317338975583348,0.02415710134953346,0.0006318986921797179,0.022413973887346058,0.030994443970116747,0.0030406030922353077,0.3878328725942487,0.02183389350817469,0.0009992452008007557,0.0024732669877513694,rf,shap
87,0.008871336075756119,0.05579425029623331,0.004544746646773658,0.023126857983970305,0.005266189069398188,0.02871994767655595,0.0002720543355328751,0.006399692685510959,0.02632041087938708,0.005942710476747889,0.3601056847762696,0.021957165384035065,0.0019713556304766866,0.0027465437186183564,rf,shap
88,0.0008404653748939041,0.016388057797715475,0.005663898030976041,0.026681825870951994,0.01898996934975007,0.030634170157016017,0.0012235964177473263,0.005605458457038909,0.03140914835571625,0.007297241985158383,0.35404309388667515,0.025101883462441854,0.0012614539308186917,0.002832340656750537,rf,shap
89,0.0012708796319599223,0.009081145556425486,0.010419750262479627,0.023044200025243607,0.027033506715129715,0.03602105706857773,0.001399009278979574,0.015884843732555443,0.0418088625049964,0.017780609419028436,0.2986663463852256,0.021931334644813893,0.0004541048165641433,0.0025833011952933623,rf,shap
90,0.0016195934048349853,0.05037735893962088,0.0017154299769985989,0.030617706353051447,0.023968982923409533,0.03275648673922484,0.0002671410582395128,0.005305495150506441,0.02811906829554099,0.00904068746570445,0.29762181299282864,0.03081768798612923,0.0012518726028080507,0.0027636641100488328,rf,shap
91,0.015946853976392804,0.07527792336612327,0.03126570142786054,0.02709608983741526,0.04146404923780807,0.04207468231505583,0.0005491049066741199,0.005198675494655675,0.07316682928016109,0.0039194120774289475,0.25188187849276517,0.02446346772282816,0.0009462313489303921,0.0024499673574799943,rf,shap
92,0.012760818353606674,0.027390101096565738,0.03578675271716191,0.08045428408018812,0.05029991225230807,0.07899846547171337,0.005147533085139244,0.004817750700102005,0.03170105497858941,0.007336853300450017,0.2766789698596952,0.069860627558295,0.0010885616719832944,0.005094600146630259,rf,shap
93,0.001777370405595543,0.031137189985173168,0.0023440465851698638,0.024122536111831586,0.021147287636024893,0.03385319306444559,0.0034827190680677468,0.00506775286896346,0.039184323929720995,0.006821606348157795,0.33373030751439786,0.01900651407101392,0.0020985827620272394,0.0051398222239487125,rf,shap
94,0.006077299112240241,0.026818806580560472,0.005443201606921458,0.02263303735408185,0.02770896348729215,0.031471562593346415,0.0006202056834909207,0.005998566686761684,0.033830124388905994,0.019014487787603413,0.3341368848961608,0.021934358560637746,0.0015293936546365563,0.0026204378342700755,rf,shap
95,0.009370765870142688,0.018646448316665756,0.02106263008557589,0.0027593711143944666,0.00233559860832627,0.043071581861757524,0.002746301625902711,0.005609418648053734,0.02466600772007266,0.007876168817974765,0.2673245264890836,0.038390042640255945,0.000989642188890459,0.00243611473661159,rf,shap
96,0.0008146688337678982,0.05920765817607779,0.005346787600971805,0.02129739416671191,0.018849223342991456,0.0017980186802411566,0.0002602547797174397,0.0066788097056029875,0.022329844615399518,0.003414852728745252,0.40731026005906823,0.02199582506494171,0.0009194366309067585,0.002495021594390647,rf,shap
97,0.02269291637702341,0.1688264946652207,0.012979799281849802,0.019740660763101197,0.058981009401703505,0.03522189693029252,0.0033323201213775024,0.018186823489673896,0.061243551095238886,0.009299368613105654,0.27053251206660417,0.017779929739828833,0.0038514584925538834,0.009232752236901991,rf,shap
98,0.00025367077032580163,0.01740993404742426,0.006948395996270553,0.01924149864906013,0.023351251602025388,0.030980813485146218,0.00021914304630331333,0.006135055287777985,0.04275657788588342,0.008946408355763628,0.33861060553840633,0.016569622575512487,0.0029384049061387165,0.0041358816286949165,rf,shap
99,0.11274270014346728,0.0008916678282880395,0.011059987781944974,0.04582665951940151,0.01635889465280242,0.10393624562314537,0.0006903953482591404,0.006569700749273938,0.017800995616660136,0.006108950704820824,0.2659805843568329,0.04674838204176843,0.000578461542467844,0.0007896070851334928,rf,shap
100,0.0,0.01774853022578554,0.021290365164946045,0.016692320569375706,0.04396828722349218,0.0,0.14201149106742705,0.15367107795295085,0.05222538288621017,0.06977432432494587,0.0,0.0,0.013773098005713958,0.04099134764862148,mlp,shap
101,0.008742752111260368,0.006361296875332383,0.0,0.0,0.011236299023543572,0.010084023241606177,0.026353296177374738,0.22857911641956438,0.04126828298284807,0.03913017098447717,0.0,0.0,0.018633181595464034,0.03322924059820507,mlp,shap
102,0.0,0.0,0.00558273109273387,0.027170985260663444,0.023126639462443442,0.0,0.07091095858755056,0.13824329015298165,0.08014057114642513,0.043803381101237486,0.02374235904159063,0.0,0.0029514298592471858,0.07695554276282152,mlp,shap
103,0.022093266020588302,0.0,0.0,0.022104178277451446,0.0,0.018404561843508794,0.016078352831995046,0.15581728453139218,0.04143914010289056,0.1354721928710542,0.024187600684342832,0.0,0.01829595116210446,0.037538205102077477,mlp,shap
104,0.019575786019257364,0.0,0.009630491752441005,0.01903138515509062,0.011994202272498243,0.0,0.03577570074397633,0.254794201265705,0.048933399134368644,0.04945267781483639,0.0,0.007235766815866641,0.0,0.03436832888845065,mlp,shap
