,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,model,explainer
10,0.06107570250521941,0.628130777074674,0.07332900202132313,0.09166051899117596,0.021222944546951908,0.17326067697860792,0.32337016078358416,0.4789477305717667,0.010515327470960454,0.10657179100700855,0.5267702133984892,0.008656414888712527,0.2664927726167403,0.21521787157046088,0.04294750970101576,0.4326817116675586,0.0,0.15325983562714596,0.3126265803559328,0.32156296143529167,0.18645236905972895,1.4505974014952867,0.17151315701129607,0.1867233672047422,0.008849469743991445,0.0,0.42139676790580244,0.5015281012311668,0.5317580676405238,0.0,lr,shap
11,0.29688374381674276,0.015380506784493155,0.24937905060298987,0.2674448788197013,0.019032173700809018,0.032638662937191434,0.012396258488797027,0.44966431633826276,0.006593934566112961,0.11376772557871745,0.7549219120162172,0.011279221983387384,0.28821689799023786,0.3677642299565125,0.031143079511743235,0.020321483273746107,0.0,0.13132080227993254,0.013479489189139326,0.08045373285998225,0.6632741935400764,0.21307804849728534,0.41263831542156987,0.5197999176817549,0.2616317735737672,0.0,0.08800585920377299,0.40407728923127273,0.06850125350067839,0.0,lr,shap
12,0.11539730184398317,0.10658054701372946,0.07265797416586614,0.0653192516362541,0.0321767987776663,0.16806293092276478,0.3723980007658345,0.5055207017455453,0.017009353937586853,0.15233793488307712,0.6068349544638216,0.009575292964515201,0.27201031108103707,0.22623079712181446,0.1139070985007553,0.4351383046758019,0.0,0.15382371425059307,0.05971905061466051,0.36616454846303664,0.05653961287670672,0.13817145462098757,0.008318340683312,0.018626932656718928,0.5185922973015563,0.0,0.6423400964098415,0.52755064879912,0.2760808095633416,0.0,lr,shap
13,0.24474399253175108,0.30798063585329255,0.22632847541553897,0.20611660336118465,0.06341778314389236,0.09635030040781417,0.5810003469132472,0.7390831109053861,0.00509531307381457,0.02986312847259191,0.6617318035631254,0.01550130169676644,0.058056722051001444,0.2550574812288299,0.11639567189615012,0.2987874670899817,0.0,0.007267505121564876,0.8598650003336744,0.30966534328529327,0.3174205750784013,0.04297765823652594,0.16065721845738018,0.19892951178847737,0.27735859326988765,0.0,0.2805922790810138,0.03861704588888944,0.16216519952895334,0.0,lr,shap
14,0.14830951715510943,0.6049697668581242,0.1394073175586824,0.16319299490413483,0.014946682122866926,0.13429526096813746,0.3123166114057677,0.35967834832666756,0.006144348118423448,0.07433400412575278,0.8279973949475677,0.04599392903764691,0.37341478585700555,0.31626732144325315,0.1123442584475277,0.40570881671846276,0.0,0.17436076727298314,0.40817916524951575,0.3884653419769092,0.29676774736215983,0.8839914409826587,0.23184039610801693,0.2633356832185866,0.002582139896971732,0.0,0.27733453257227464,0.014771683575625475,0.31121744661394846,0.0,lr,shap
15,0.5295072495497826,0.7269308206563465,0.50293537766495,0.5206945810072229,0.07822028886107389,0.27597308927640757,0.663010551974466,2.121083603966475,0.009578689038273953,0.1294548629450428,0.49241456426102903,0.10845102629585371,0.6176927662868161,0.36495241917744337,0.016141145077399038,0.8680222510203016,0.0,0.2022507975451237,0.43645308745660505,0.9183032337970205,0.7050151474923472,1.2149537415927671,0.5697559405874768,0.562612682513021,0.20632885500366926,0.0,0.047050510505463355,0.7845663313603114,0.7001000246913419,0.0,lr,shap
16,0.0993543014486011,0.37411966502787003,0.061901039078388995,0.055527342109264057,0.030666943194513744,0.17994349333612056,0.2850987317550154,0.3815135029345787,0.00801762498379645,0.14053660218547454,0.49461306329847865,0.037837638682255564,0.19496182752603586,0.1784300138776414,0.011690708636463168,0.3362046044347301,0.0,0.03131366385113325,0.2104992763182959,0.328658668462433,0.001381923725491156,1.1477250735887903,0.017211791164400976,0.04330060502000114,0.32221596209495323,0.0,0.5252221694304647,0.29936089901001545,0.670988257682554,0.0,lr,shap
17,0.36689539754218997,0.09043053988980204,0.3213788027885032,0.32481103846540216,0.015457664620224033,0.09197075737055753,0.4582412914983929,0.6750521379937606,0.00022479322384476568,0.0009354714943222275,0.40962630946273654,0.05599488440235641,0.20067642093548607,0.2243562566024351,0.19453767455753154,0.0818603788337807,0.0,0.13453312976424403,0.22430881640846675,0.25639830506358646,0.738029260571883,0.3206314328713362,0.5185059499484543,0.5084950944628885,0.05898810852014508,0.0,0.8846592428748401,0.892695718657015,0.7621207457100643,0.0,lr,shap
18,0.6856497616479371,0.49476971824779703,0.5895338274691824,0.4981793734590576,0.06489803371561051,0.0897077931013469,0.48810370312394535,0.9049392374506358,0.008904309366739669,0.2149425656569444,0.4752531464015336,0.018763817838922975,0.2193966407250644,0.30598078034315906,0.10409246296648579,0.3642445044278104,0.0,0.3447114671985886,0.2624421874439792,0.007446148068073577,1.1435128132510883,0.8418564819272413,0.7774535831228306,0.6911253360194205,0.6074379652129013,0.0,0.9207646160694026,1.1240994085839944,0.08591768454593654,0.0,lr,shap
19,0.6748969406329324,0.2110805931097291,0.6143464910709631,0.7021025890861965,0.028187819537000183,0.2575865045890712,0.7509635255183816,1.8182753278001613,0.021205494116022378,0.010578023820412117,1.0817435599714265,0.01436671373015294,0.401917601343782,0.6072367813072225,0.08251728977209827,0.01590706008014521,0.0,0.07701038749528835,0.049199499984174284,0.19688125224409564,1.2968422446013348,0.08511261729194335,0.8498996307417819,1.1383317043229395,0.05272077867312595,0.0,0.6718236363832878,1.1028500804982264,0.26944838960133916,0.0,lr,shap
20,0.0019171385472480948,0.2705696193509247,0.00773218738787945,0.04404091687044533,0.01664186507759855,0.09528953590662172,0.02522146600667507,0.1392343352616402,0.007830297297259153,0.03475636398135385,0.29609188155861765,0.038010360125075617,0.1397864428830682,0.14761725409034354,0.07789527344446762,0.12081846997460899,0.0,0.07149743522731264,0.36829253577558885,0.1330198889998245,0.14449376584756374,0.6358633487674223,0.11026099906454209,0.01551061403768521,0.24602194403479138,0.0,0.07761182281307562,0.30973259486140214,0.34822736258512055,0.0,lr,shap
21,0.17237401774818253,0.08721953847339776,0.15054842889928374,0.18617821410959567,0.023154967593158465,0.012271984514295805,0.2038610865965473,0.219809763621275,0.009341407301993373,0.023530706049488082,0.27837263558514236,0.02797562812265908,0.15712727805657234,0.16085619650846014,0.03612554660909704,0.22851153720466955,0.0,0.12174198835868028,0.019832421140733636,0.3259072718600721,0.30422148913935093,0.13505034654280854,0.21538751271800222,0.2694196024314507,0.28989325296392593,0.0,0.34487493218001347,0.47446879878002807,0.23400797759064101,0.0,lr,shap
22,0.7811818182523383,0.3459806526154745,0.698865266758283,0.8041445936306193,0.0640098833725796,0.380635186727399,1.1818142405139154,2.3126561868472044,0.02339098379229088,0.04051311163872093,0.8376117265591015,0.018793500338726118,0.2939314913996882,0.5276859680160619,0.061335819263459976,0.29134324585288074,0.0,0.03753888385398954,0.006682982852625974,0.0029801969513992737,1.5845566772009179,0.5938532340351318,1.024804156869867,1.444780968378317,0.436130949394375,0.0,1.613078141554966,1.3869209184910238,1.2200108688882894,0.0,lr,shap
23,0.37993033536343795,0.2509806107100201,0.34109985044887803,0.3293462386673765,0.041176722253712654,0.21897962698000387,0.4734250649716837,0.7986679519579817,0.009828459286990344,0.016478690169213384,0.6032254784321879,0.008080676745979011,0.29210991548668963,0.28527882348226347,0.044410594006165025,0.49186327050251116,0.0,0.24003778799342998,0.2696717486147809,0.23713852884706024,0.6694548362217235,0.6250643148169229,0.48826821831275136,0.47582219498639605,0.3493743914320365,0.0,0.8763963216462339,0.856720324210482,0.6520023226768225,0.0,lr,shap
24,0.22250839398375144,0.5559307452265285,0.19972298929917892,0.21606930634988109,0.06021274460600819,0.15618236850940898,0.3707934532755062,0.6344717091469825,0.00921652217763517,0.06425969572536036,0.38632878234946366,0.03654772935891352,0.13899822310245438,0.20783686827540473,0.03117633142776936,0.05332419742489372,0.0,0.13702606683632604,0.4969405035819007,0.26610059834559596,0.47118530494843563,1.0432927972929185,0.31825508994926555,0.36293169403658426,0.7076567476866368,0.0,0.6606981518351364,0.6249019323302283,0.4808251326651489,0.0,lr,shap
25,0.028989701714455446,0.7313198225923786,0.024538617874551978,0.06970602710434554,0.10072009755118988,0.0129034929806724,0.07941951456887184,0.44554447584620394,0.038439641277453994,0.045550265838917185,0.13507643712927908,0.012837809106671734,0.002833256001416361,0.038659586401419734,0.21083111341033023,0.07124243794259565,0.0,0.10019588937854274,0.22430881640846675,0.30633470529296175,0.2267025746565617,1.9420470794853637,0.17047558778850244,0.21759362395149714,0.32958634199504805,0.0,0.6139946840212746,0.35617506660857484,0.19507415353888757,0.0,lr,shap
26,0.05405688983223991,0.46721970609521524,0.051687073095327385,0.08764068244851689,0.03389388944085935,0.05410146467798593,0.18638934725741804,0.31497807898783076,0.010640212595318641,0.10513260409266684,0.6091318937566795,0.04374855028098623,0.2117114978640796,0.24239870910146125,0.09272562799211703,0.11883334431138216,0.0,0.09339966807489052,0.26265871486112335,0.20788683865353924,0.20285060096954963,1.1804967084096702,0.09295434442834276,0.19708856290073284,0.2658099934717802,0.0,0.10886722050389103,0.17308415423803464,0.16216519952895334,0.0,lr,shap
27,0.3538604597209421,0.8523308759715463,0.30934128019061224,0.31481298347468606,0.014147346814139103,0.08652549959776945,0.1315970218469516,0.34093307408780044,0.01213883408761705,0.028423941558250124,0.48903478215868085,0.06552654920983336,0.24225501436286528,0.25177141169835787,0.16594102677506856,0.04568394502854904,0.0,0.16604385435536087,0.0952225339925515,0.12879721926693796,0.7097050418185564,1.556715076153375,0.4934560644267202,0.49689058189020324,0.18961597541161807,0.0,0.2022497266253736,0.17785322670068748,0.8076869897238199,0.0,lr,shap
28,0.10619664111723155,0.01918050846071125,0.10188610350355386,0.13422955725061686,0.004977490572459473,0.07613000748608316,0.32836208630904967,0.538067441632809,0.001773368765886441,0.020364494837936103,0.48444090357296515,0.004498306080081633,0.2229436297378266,0.2189669526092195,0.048267816265194906,0.2247894265861191,0.0,0.04802227779854018,0.06629376975871441,0.27739580545002485,0.2758972703860242,0.16470087328550936,0.22294694562692793,0.2466612379685145,0.009952519797066533,0.0,0.4698965229432745,0.262348749680297,0.152039367525897,0.0,lr,shap
29,0.33899661985462043,0.5587807464836922,0.31212783861327303,0.31186922625267727,0.035589072395590976,0.28976302779190977,0.517412724148389,0.7314614059950774,0.008716981680202372,0.023386787358053832,0.7276867746866165,0.01111059467847122,0.20466560124517263,0.39271905062074985,0.041218410067657536,0.7603291837902411,0.0,0.010242410027582733,0.23372995062728633,0.3258841022044733,1.1507489057683857,1.3866146858926165,0.7224268405128388,0.9941202859439385,0.6095270751619074,0.0,1.4381197659753446,0.8446981145850642,0.5681604336915127,0.0,lr,shap
30,0.26963470764518616,0.36118065932034726,0.234811087084521,0.2560615263127457,0.0017209393146795156,0.06757317384313045,0.20142455151864153,0.44001523792181213,0.01514856558464968,0.032741502301275344,0.29182613715759576,0.016141010744248112,0.13249540991239034,0.2120545844440082,0.11852911482838595,0.12384826801810911,0.0,0.040810566982874295,0.3733357836736878,0.09766299455601211,0.5337967358768423,0.5189466401588345,0.37146756866111513,0.40788509710941345,0.43084967944328667,0.0,0.3588859725241719,0.45922850199720266,0.385895457636492,0.0,lr,shap
31,0.17638476784702797,0.5603197471625606,0.16629965527737509,0.18370446854488234,0.005828338601083078,0.17198775957717696,0.3709123086451603,0.5005768931550749,0.012326161774154349,0.06008605367376922,0.6127413697883134,0.031101502412273534,0.29467162977368455,0.26594762437616415,0.05092796954728449,0.3903240928284541,0.0,0.15854248799417692,0.260905456422709,0.2199060974954315,0.36683292006775764,1.0181990883443588,0.27838278695904967,0.2995012029839455,0.038097009030080925,0.0,0.610509886807471,0.3957791031462567,0.44315703761377734,0.0,lr,shap
32,0.40880773607512555,0.04578052019423859,0.3572352530800937,0.3474870394752739,0.03677327285296549,0.06265829832093862,0.43501100949953025,0.49975292505666313,0.046869387171632505,0.10139071811537825,1.074852742092853,0.03405286407373499,0.38240916177358986,0.08869201013391391,0.19985798112171071,0.1654837973972148,0.0,0.03250077674260089,0.45573893027916307,0.025547441504658264,0.6545473526673408,0.27537536573773924,0.4605502976466904,0.47063959713840076,0.2188635146977081,0.0,0.8458594388448625,0.6483325926902181,0.42007014064680825,0.0,lr,shap
33,0.013949388843784731,0.21926959672197946,0.02645949914017278,0.05290517181066792,0.006834908989851405,0.10077510273045508,0.38398639930709366,0.5176742311971184,0.00976601672481125,0.02439421819809311,0.5389111782321667,0.04699187515171832,0.25486653085268646,0.21908411139168074,0.10745622679168809,0.453872928122506,0.0,0.1940371634490592,0.4410527609697851,0.3405331169568326,0.037159884256009294,0.7388599153473319,0.018694032911249277,0.028428802499666714,0.061077218469151255,0.0,0.4875001377346533,0.22170795825942954,0.07356416950220689,0.0,lr,shap
34,0.3648900224927672,0.10526954643543389,0.3163845114978889,0.32336802021931943,0.03262857125215466,0.056682658297554325,0.38303555634986214,0.5104645103360158,0.007655458123157667,0.08397655645184271,0.40109482066069296,0.00014828455720625747,0.2020558055515603,0.2448590435331466,0.02791232335064544,0.28583204073034696,0.0,0.11844775008485758,0.25279926603270025,0.04164455973194445,0.660510346089094,0.3268736490276942,0.45832693502641825,0.47661085118065627,0.23557639428975932,0.0,0.6846606233980947,0.5461085612081386,0.2416023515929334,0.0,lr,shap
35,0.23052989418144249,0.010630504689220367,0.211120218141863,0.2245212703626514,0.0004775288344362933,0.16378451410128841,0.30768125198926405,0.43568940540515044,0.008279883744948667,0.06008605367376922,0.14449388822999637,0.01634981177734613,0.09525202527838722,0.1462113487008091,0.04217739532585083,0.41680070636174316,0.0,0.08740474797297895,0.5074600542123868,0.2407587875343772,0.41155537073090537,0.38461414847400716,0.3120296746125032,0.3294701383658316,0.09241386770424778,0.0,0.5947025592397023,0.4692850243641011,0.5593003306888383,0.0,lr,shap
36,0.22067949193867784,0.43718069284471045,0.16486027491566985,0.1762255111208992,0.03854187623605437,0.12149536932041488,0.2920517708797709,0.2204277396950837,0.016197600629258554,0.0903089788749465,0.03466737661291954,0.001770842585238767,0.03948547579995914,0.05342721661309011,0.10077259167043802,0.4032274096394291,0.0,0.1194271182203184,0.26309702947072694,0.1457631995791802,0.5350698349723866,1.395978010127154,0.3103636348890459,0.3958682300123008,0.23447334423668395,0.0,0.3966080042199835,0.08993641260656628,0.10616934855204987,0.0,lr,shap
37,0.20847076863779213,0.438719693523579,0.19959493054813765,0.2056589604317127,0.050176645729759065,0.2038460534296578,0.35468855068739746,0.3357832734727272,0.01958198749936578,0.030438803238328628,0.6331841294947486,0.003410800699362792,0.20703026058701413,0.022028662913486246,0.0324013320141716,0.2754101309984056,0.0,0.20314113221372448,0.3772806151601202,0.2959315299290877,0.34149019802530733,1.0416073989307013,0.2691928881285909,0.29848721644846804,0.5373942868426139,0.0,0.6788047270491259,0.2646296104233048,0.2998258856105095,0.0,lr,shap
38,0.44427880994931523,0.1274805562329293,0.38127956417562564,0.42586766769321405,0.0013283768630598571,0.028107784164431285,0.18164630487600789,0.6194017446110809,0.00041212091038206247,0.08383263776040853,0.2551735487272776,0.02824200297003045,0.10121175503960834,0.21041998511110943,0.09129579560299388,0.29029857347260757,0.0,0.036358893639870694,0.30298365894465373,0.27073452946536164,1.0851559781291022,0.42531339781346217,0.7461427084624095,0.9096214079874924,0.3107843524539901,0.0,0.4386655547587003,0.8789110257301821,0.2517281835959904,0.0,lr,shap
39,0.08030323847908478,0.511280725530965,0.0607485103190164,0.03697425037391449,0.015805227454463455,0.05300534136008706,0.30375902479068406,0.29582082069975785,0.006394118367139838,0.06598672002257051,0.010385446945564565,0.006632631346099495,0.07633475054365545,0.025654961548225604,0.07287423412452353,0.18210922482674022,0.0,0.08930412859932714,0.010849601531517731,0.16733994135558927,0.07591934149740388,0.6515937334814447,0.0005751097977771819,0.005708744194737549,0.3723546008711071,0.0,0.5906429501143435,0.4039694667234215,0.4330312056107211,0.0,lr,shap
40,0.3338067092267144,0.061930527318165667,0.28705905750940974,0.2996612918908172,0.014243859151415163,0.053995388227866724,0.3101177870671698,0.6575428159025112,0.026825324712141385,0.022523275209448898,0.04572549863710692,0.020427061362375327,0.07180248680512594,0.15019474730449017,0.017803740878705045,0.08260480095749076,0.0,0.08906670602103364,0.2847962325337623,0.08653576745467473,0.6053526569378787,0.2535276091904862,0.42453182319827987,0.44596592477511854,0.15508716617444027,0.0,0.6338256949699297,0.7920268194997134,0.04824958949456505,0.0,lr,shap
41,0.1264268646158083,0.6746807976083464,0.10467266192621463,0.09253045284810013,0.021674717021440307,0.011883037530525232,0.24582820448913562,0.4449264997723954,0.008766935729945637,0.02007665745506783,0.9334269084897452,0.018635876029426637,0.29708437052214354,0.3212521933194127,0.11506559525510532,0.02999897088197739,0.0,0.17346330992703357,0.026190612867643414,0.1185156845949578,0.43369894680258536,1.292981443547244,0.2718253494709934,0.28320305940370616,0.7662103213373886,0.0,0.5266836287155938,0.4579885431569132,0.2659549775602846,0.0,lr,shap
42,0.2215057064590401,0.24871960971267015,0.18397176292108758,0.22534585221755588,0.040621924339432694,0.055687661195435785,0.06634542390693837,0.021406897188761646,0.006156836630859258,0.0006476341114537123,0.4047042966923267,0.03075605952663343,0.1969323769775704,0.23501770580640508,0.039090287441985845,0.13570691244881097,0.0,0.04228733541986004,0.09303096094453348,0.2992621679214193,0.4413703378396704,0.8215692794190769,0.31025098451628536,0.363833015401453,0.25437838383081673,0.0,0.0937539783193253,0.021514737335863256,0.09761302050946677,0.0,lr,shap
43,0.19844389339067836,0.028680512651256825,0.18333146916588047,0.20493745130867133,0.018854543632202868,0.11332748266123276,0.3294912123207621,0.6179923471787477,0.015885387818363055,0.038498249958642546,0.48148769591071927,0.02235667973319905,0.24087562974679105,0.22060717556367643,0.0512937406235718,0.20469002924594648,0.0,0.14447520023028546,0.19471995037256665,0.1631404412783016,0.34298094638074555,0.008645469376555769,0.26148523104498045,0.28429140495178523,0.02765145928504884,0.0,0.3922969148833193,0.4073907578379332,0.4165767286057536,0.0,lr,shap
44,0.1934304557671214,0.12141955355936129,0.17449541534402432,0.19710392368707927,0.08118079000451021,0.10236624948224382,0.13575695978483948,0.6202257127094927,0.014211927151963179,0.06469145179966292,0.893394537957079,0.06898097806623442,0.26693496391366467,0.1510204824032768,0.2367676079107036,0.2637475177269475,0.0,0.22213493847720653,0.2707701650264475,0.15155561347888735,0.4771482983701885,0.9276869540771657,0.3468623556634355,0.36755096603153664,0.13738822668645764,0.0,0.6637877658597457,0.19661849008634313,0.8152813637261122,0.0,lr,shap
45,0.2485782696262473,0.24908060987191105,0.2221332707314229,0.23740536184553307,0.02217030491285153,0.12481909809081798,0.18306139690710774,0.5137603827296627,0.018757745678601657,0.02943137239828935,0.4414553253780531,0.014622597349145608,0.21072622313831235,0.22892544911842225,0.06828014940635482,0.2468739495895186,0.0,0.153734680783733,0.21575905163353912,0.22758104591254347,0.38621264868845506,0.6578359496378028,0.2797168045312131,0.31606298306340885,0.8476856093486386,0.0,0.20011861146328264,0.26587371628312717,0.0444524024934192,0.0,lr,shap
46,0.45362786842972425,0.45011969855223344,0.38246282703524825,0.3803672409395879,0.12440410669868043,0.0758421867180929,0.2900906572804809,0.40623254588693086,0.02557647346855938,0.1973844853019747,0.04966310885343469,0.0054171841558843204,0.05485576152192877,0.19120032116591312,0.27933006042413694,0.002951633720510557,0.0,0.12419812493112684,0.8489071350935847,0.02137111108296948,0.749955247415389,1.1071506685724621,0.5190988466471934,0.5318167847788676,1.163141211648607,0.0,0.561650874325277,0.371208012414763,1.033948705832122,0.0,lr,shap
47,0.4407934681134186,0.877980887286019,0.3914269396081459,0.3664524221380756,0.04099909218510651,0.18153464008790926,0.48810370312394535,0.9049392374506358,0.002834892322931146,0.038210412575774205,0.5531193884294161,0.10953853167657254,0.18752182101682197,0.08013379539268752,0.15064514540305343,0.3543188761116758,0.0,0.3447114671985886,0.4136607277572183,0.10492668158624487,0.7618812342588951,1.452157955534377,0.5389608860549591,0.5273101779545238,0.4600972187293764,0.0,0.9207646160694026,1.1240994085839944,0.49252046862867915,0.0,lr,shap
48,0.2154895813107718,0.13128055790914742,0.18717323169712244,0.2171000336685116,0.01930631610669123,0.023056423609752682,0.2385074268506708,0.4606144403821056,0.004470887452023569,0.019644901380765262,0.5323484945382869,0.021761750319041085,0.2509254319496173,0.24146143884177154,0.060138750286519674,0.20469002924594648,0.0,0.18747836472370052,0.2679184901763665,0.19948783849896384,0.3355272046035544,0.6047771123087585,0.23510132795108288,0.27944680261561555,0.5364082269466829,0.0,0.07006741647391335,0.2822544434374565,0.4327274306506292,0.0,lr,shap
49,0.09316170329598356,0.2791196231224156,0.07358511952340588,0.11361501087800623,0.05002862067258725,0.018565853888037873,0.17451498269677151,0.20662627404668713,0.02219208659845216,0.056056330313612214,0.2547469742871755,0.01115128017389105,0.06293501427322044,0.14832020678511085,0.02133376428403791,0.3496563122101715,0.0,0.181773100167307,0.07988152265642566,0.05105723231896853,0.2535360450544503,0.8184481713408979,0.1592105505124562,0.22874747584174798,0.6280616586294923,0.0,0.2805922790810138,0.0697196923844512,1.0950074728105543,0.0,lr,shap
50,0.0008792006959719838,0.0018187917959857245,6.389330281713181e-05,0.0037376481901575283,5.3113939693398714e-05,0.00044833546049054084,0.0007816791863231541,0.19338766480250538,0.00011392535797609438,0.0008931694313512709,0.0025255102726865764,0.00046276413152381143,0.0016364127923593943,0.006327744204402271,0.001458646916394608,0.001062041483115501,8.699940560273618e-05,0.001574299589571028,0.0006513954708266173,0.001407768400576025,0.03302170727114682,0.013690424264053746,0.10225790586431684,0.04978347702857907,0.00041787688243594975,0.00045310540994014626,0.003439486512967932,0.08592553884855268,0.000507702292258156,0.00031534253719518827,rf,shap
51,0.0026598993252698617,0.011216726772952044,0.0009889245319284468,0.010004803151737948,0.0012052182576365214,0.00021567495484614975,0.0009638021905740622,0.13244055797160553,0.0004167324102317858,0.0006188292121737875,0.02297399577072723,0.0005105779070463071,0.009943620605228437,0.03565882151508919,0.0016399519122419677,0.00045309815965577073,0.0010111947618075406,0.002925447454716977,0.0005689886886222026,0.001443246604045717,0.042867031211591494,0.004673429440790478,0.07730003681031,0.06094938626464255,0.0002524602631901945,0.0001315815262107066,0.00896274626272939,0.0805934682441617,0.0019109510049813237,0.0003358286025926535,rf,shap
