,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33
0,0.017043909057974815,0.05112134665250778,0.021581536158919334,0.029320253059267998,0.09344233572483063,0.0037826700136065483,0.009360142052173615,0.0542919747531414,0.03008618764579296,0.007291730958968401,0.11044882237911224,0.09984490275382996,0.014678418636322021,0.005907442420721054,0.048820771276950836,0.012051119469106197,0.010685445740818977,0.06681028008460999,0.008211269974708557,0.12542808055877686,0.11344935745000839,0.108725406229496,0.1187085509300232,0.111329086124897,0.10048316419124603,0.022195663303136826,0.1945207417011261,1.1227927207946777,1.227748990058899,2.425921678543091,0.46432697772979736,0.43167704343795776,2.975262403488159
1,0.035872817039489746,0.11991376429796219,0.0578777976334095,0.08004197478294373,0.03179536759853363,0.007978711277246475,0.00790070928633213,0.03628062084317207,0.18011464178562164,0.03243416175246239,0.0612664632499218,0.05098779872059822,0.001408434472978115,0.6808497905731201,0.03663336858153343,0.009498030878603458,0.0018040102440863848,0.05447886139154434,0.0004434105067048222,0.1245269775390625,0.12730200588703156,0.13762208819389343,0.12890493869781494,0.18840207159519196,0.15179705619812012,0.0894235372543335,0.14383675158023834,1.0905495882034302,1.1057987213134766,2.262874126434326,0.4122295081615448,0.40039369463920593,2.6553328037261963
2,0.08165855705738068,0.156072199344635,0.01869870349764824,0.029851626604795456,0.19902458786964417,0.00036067073233425617,0.015611154027283192,0.1112494170665741,0.023037586361169815,0.0575016550719738,0.03094807080924511,0.07761643081903458,0.0030450860504060984,0.06790348142385483,0.04074852168560028,0.012624460272490978,0.0007691430510021746,0.1624695211648941,0.013136574067175388,0.19197888672351837,0.16143979132175446,0.09471744298934937,0.17534418404102325,0.0968250185251236,0.015971073880791664,0.0728149265050888,0.11104068905115128,12.561192512512207,1.142022728919983,2.390220880508423,0.4160440266132355,0.4188350439071655,2.7483136653900146
3,0.07476478815078735,0.09818240255117416,0.025626083835959435,0.029550950974225998,0.2112107276916504,0.010191683657467365,0.010792532004415989,0.13263273239135742,0.03704402968287468,0.0022213179618120193,0.03941759839653969,0.0815308541059494,0.031990814954042435,0.156799778342247,0.007746874820441008,0.013068709522485733,0.030252521857619286,0.19650527834892273,0.007838910445570946,0.1557721346616745,0.08923470973968506,0.06614302843809128,0.2741753160953522,0.044374819844961166,0.22645245492458344,0.02758142165839672,0.153971329331398,1.068036437034607,1.210435152053833,2.3294811248779297,0.4870586693286896,0.42160868644714355,11.435248374938965
4,0.023177342489361763,0.0362619124352932,0.01732579804956913,0.019044265151023865,0.21191145479679108,0.011091443710029125,0.008717785589396954,0.13589827716350555,0.019669434055685997,0.003511652583256364,0.05594909191131592,0.12992604076862335,0.05787575989961624,0.03335621580481529,0.0009126077638939023,0.012701205909252167,0.07294054329395294,0.20065514743328094,0.05602030083537102,0.15836688876152039,0.08422728627920151,0.07011300325393677,0.24690312147140503,0.08877485245466232,0.008820432238280773,0.006696750875562429,0.15984368324279785,1.041725754737854,1.1904922723770142,2.269545793533325,0.48467937111854553,0.4131867587566376,11.371474266052246
5,0.028635069727897644,0.04534729942679405,0.002800333546474576,0.0034370683133602142,0.20548471808433533,0.007194132544100285,0.009754464961588383,0.12609705328941345,0.042969413101673126,0.025086957961320877,0.04006747901439667,0.11976199597120285,0.04230070114135742,0.005801874212920666,0.0004212606290820986,0.04452139884233475,0.03815283998847008,0.08324476331472397,0.00923045165836811,0.43919941782951355,0.12962764501571655,0.05140724405646324,0.07480425387620926,0.09460628032684326,0.3379547894001007,0.04350152239203453,0.024661116302013397,1.0782026052474976,1.2298662662506104,2.356832265853882,0.4892440438270569,0.42475059628486633,11.510598182678223
6,0.13647744059562683,0.195771723985672,0.022469649091362953,0.026241851970553398,0.21460816264152527,0.00921708159148693,0.0027882379945367575,0.1368701308965683,0.12834271788597107,0.09845903515815735,0.06154597923159599,0.12989985942840576,0.05399955064058304,0.027285398915410042,0.001384925446473062,0.0024809069000184536,0.027116218581795692,0.18864768743515015,0.024905530735850334,0.18321958184242249,0.12175100296735764,0.05823018029332161,0.1860787570476532,0.07893209159374237,0.003651838283985853,0.14605338871479034,0.12121681869029999,1.1471872329711914,1.2454009056091309,2.3681979179382324,0.4928632378578186,0.4428212642669678,3.168628692626953
7,0.027764908969402313,0.03898456692695618,0.016914835199713707,0.024817802011966705,0.20663855969905853,0.012574613094329834,0.0011556081008166075,0.13433252274990082,0.028013138100504875,0.024927238002419472,0.06663451343774796,0.06752250343561172,0.024093886837363243,0.12040872871875763,0.00792723149061203,0.03893127292394638,0.06682439893484116,0.19777756929397583,0.07441078126430511,0.129713237285614,0.06283855438232422,0.05871263146400452,0.3704259395599365,0.10978751629590988,0.1679166704416275,0.10044854879379272,0.11863673478364944,0.9797342419624329,1.2178012132644653,2.211544990539551,12.93881893157959,0.39836952090263367,2.990156650543213
8,0.06989274173974991,0.008233283646404743,0.06201492249965668,0.08929155021905899,0.18073414266109467,0.04290363937616348,0.016292667016386986,0.04399179667234421,0.2538868486881256,0.008984438143670559,0.039403654634952545,0.01324706431478262,0.06499569863080978,0.20321416854858398,0.10853174328804016,0.0021564215421676636,0.0708918571472168,0.18955810368061066,0.012700382620096207,0.09777086973190308,0.06618829071521759,0.43782201409339905,0.1601782739162445,0.1601322442293167,0.4667770266532898,0.03461987525224686,0.20663845539093018,1.0128427743911743,0.9804579019546509,10.22596549987793,0.37288597226142883,0.36786842346191406,2.42354679107666
9,0.14246408641338348,0.21000926196575165,0.016938505694270134,0.020359130576252937,0.2113339900970459,0.0071699353866279125,0.0004922104999423027,0.13421109318733215,0.08143807202577591,0.12853245437145233,0.05463189631700516,0.13161925971508026,0.055275000631809235,0.02311563678085804,0.002735994989052415,0.023779353126883507,0.0016089475248008966,0.20253874361515045,0.0013728488702327013,0.19420209527015686,0.14081627130508423,0.04870573431253433,0.32600438594818115,0.03174470737576485,0.1695805937051773,0.1240183636546135,0.112119160592556,1.1658198833465576,1.2431796789169312,2.3367979526519775,0.4836481213569641,0.44500285387039185,3.1247456073760986
10,0.025005366653203964,0.0760078877210617,0.06446737796068192,0.09896153956651688,0.18594048917293549,0.010137131437659264,0.012973025441169739,0.1005820780992508,0.038564641028642654,0.018234914168715477,0.05918046832084656,0.048042986541986465,0.003011146327480674,0.4121766686439514,0.049390099942684174,0.010194716043770313,0.006272032856941223,0.1588873714208603,0.0015977338189259171,0.1610996276140213,0.1343967616558075,0.07490348070859909,0.20296677947044373,0.029314236715435982,0.16309314966201782,0.00162666873075068,0.10080990195274353,1.143184781074524,1.1456438302993774,2.373866558074951,0.4286177158355713,0.4134060740470886,2.772289991378784
11,0.08816249668598175,0.005192132201045752,0.02683516964316368,0.035972464829683304,0.8872550129890442,0.29473260045051575,0.20557640492916107,0.14822334051132202,0.3433808386325836,0.017918312922120094,0.020500311627984047,0.023565256968140602,0.07306413352489471,0.19989228248596191,0.12110340595245361,0.03270655870437622,0.11571881175041199,0.1910688728094101,0.0753885805606842,0.02109069749712944,0.051107149571180344,0.6721635460853577,0.10806067287921906,0.4516143202781677,0.1198594719171524,0.02803797274827957,0.22086022794246674,0.9590584635734558,0.9137687087059021,9.927605628967285,0.3428512513637543,0.3510664999485016,2.267826795578003
12,0.004688345827162266,0.009666084311902523,0.0702589601278305,0.09451723098754883,0.03474206104874611,0.028698060661554337,0.039562586694955826,0.040468979626894,0.12836270034313202,0.006168793886899948,0.08229900151491165,0.0512397401034832,0.0031480626203119755,0.1734950989484787,0.13666751980781555,0.07762660086154938,0.014393333345651627,0.03862914443016052,0.028402896597981453,0.16424252092838287,0.0877271220088005,0.2301260530948639,0.1841057389974594,0.2457706183195114,0.12279045581817627,0.07924269139766693,0.20927351713180542,1.0789722204208374,1.1703495979309082,2.422673463821411,0.4441280961036682,0.41488102078437805,2.844048500061035
13,0.07713449746370316,0.006471042055636644,0.05731011927127838,0.07625570148229599,0.3689933717250824,0.07938883453607559,0.029956134036183357,0.07128456979990005,0.27137491106987,0.008627762086689472,0.03842318803071976,0.015535421669483185,0.06697653979063034,0.20268681645393372,0.11398083716630936,0.0005509568727575243,0.06772549450397491,0.22267509996891022,0.003863537684082985,0.06038936227560043,0.05731160193681717,0.534946620464325,0.15711256861686707,0.22762024402618408,0.4791809916496277,0.04090709611773491,0.2090541124343872,1.005801796913147,0.9739565253257751,10.268260955810547,0.36969536542892456,0.36888477206230164,2.41011905670166
14,0.07409564405679703,0.006075439043343067,0.04208002984523773,0.05837775766849518,0.3501140773296356,0.04626579210162163,0.017367273569107056,0.07312706857919693,0.24747715890407562,0.006469239480793476,0.04014427959918976,0.015222365967929363,0.06671559810638428,0.20336930453777313,0.11246003210544586,0.006606261245906353,0.060580283403396606,0.21769356727600098,0.031884513795375824,0.05681861564517021,0.061482928693294525,0.5163188576698303,0.16899806261062622,0.2209182232618332,0.45965322852134705,0.05053693801164627,0.20879942178726196,1.0161008834838867,0.9839643239974976,10.313684463500977,0.37410470843315125,0.37084320187568665,2.4324405193328857
15,0.07603491097688675,0.1005038395524025,0.02073856070637703,0.023820586502552032,0.21501870453357697,0.010910149663686752,0.010934446007013321,0.13524381816387177,0.026149053126573563,0.008354823105037212,0.03880634531378746,0.08225587755441666,0.03239491954445839,0.15745848417282104,0.007939590141177177,0.02351062372326851,0.04845963791012764,0.20792075991630554,0.04388049617409706,0.15678073465824127,0.08946853131055832,0.08410395681858063,0.36052462458610535,0.05812320485711098,0.2684120237827301,0.0030506853945553303,0.1723477989435196,1.077227234840393,1.22049880027771,2.3500263690948486,0.49145087599754333,0.42511042952537537,11.528532028198242
16,0.01683919131755829,0.03299569711089134,0.048816047608852386,0.06385128200054169,0.17744037508964539,0.005484387278556824,0.011462285183370113,0.10978937894105911,0.041885267943143845,0.002374103292822838,0.045049939304590225,0.0728129893541336,0.0189123023301363,0.09465915709733963,0.012790110893547535,0.025103949010372162,0.05296408012509346,0.1643785983324051,0.05118994414806366,0.14555570483207703,0.1023121103644371,0.01497011911123991,0.12798269093036652,0.0692269429564476,0.2945733070373535,0.04008565843105316,0.12784379720687866,1.0934269428253174,1.2305116653442383,2.389833688735962,0.4783843457698822,0.4280695915222168,11.298698425292969
17,0.09722820669412613,0.14210523664951324,0.13595721125602722,0.15806987881660461,0.2103710025548935,0.012433468364179134,0.008333400823175907,0.13041464984416962,0.05739230662584305,0.004642148036509752,0.05817302688956261,0.10852854698896408,0.034236807376146317,0.03951260447502136,0.010983537882566452,0.001675363164395094,0.049171384423971176,0.15639616549015045,0.10162337124347687,0.23408271372318268,0.1163848489522934,0.07538153231143951,0.054346565157175064,0.1518751084804535,0.37973496317863464,0.03607508912682533,0.15552160143852234,1.102132797241211,1.214120864868164,2.410431146621704,0.49174779653549194,0.4315950274467468,3.1275601387023926
18,0.06683845072984695,0.007578031159937382,0.058204285800457,0.08346963673830032,0.1475384682416916,0.034864358603954315,0.008823768235743046,0.035807427018880844,0.2540310323238373,0.008523049764335155,0.03925357386469841,0.011659649200737476,0.06306219100952148,0.20150142908096313,0.10294759273529053,0.010654131881892681,0.06093805655837059,0.17819862067699432,0.015244965441524982,0.07944741100072861,0.06625836342573166,0.41027554869651794,0.15300972759723663,0.15979503095149994,0.44221892952919006,0.0468154102563858,0.20734918117523193,0.9966939687728882,0.9711068272590637,10.059467315673828,0.36893022060394287,0.3641790449619293,2.4007232189178467
19,0.08052030205726624,0.096738301217556,0.01442523580044508,0.015932800248265266,0.1985923945903778,0.006725170183926821,0.009093198925256729,0.13013805449008942,0.0020154803059995174,0.0021989436354488134,0.03253822401165962,0.12710091471672058,0.05698508024215698,0.08134617656469345,0.002279319567605853,0.012349414639174938,0.09484919160604477,0.16489611566066742,0.046409785747528076,0.1547650843858719,0.015291515737771988,0.03284961357712746,0.11914178729057312,0.050725631415843964,0.042213235050439835,0.012138571590185165,0.11478802561759949,1.0004351139068604,1.1460011005401611,2.1766915321350098,0.46553871035575867,0.39792752265930176,10.972654342651367
20,0.00869089737534523,0.01991208642721176,0.004972682800143957,0.007467735558748245,0.17358343303203583,0.00824400782585144,0.013964568264782429,0.08593303710222244,0.08943931758403778,0.003383744740858674,0.062369875609874725,0.0394158661365509,0.01600651443004608,0.18765094876289368,0.00509731937199831,0.04644288867712021,0.023501910269260406,0.04499217867851257,0.019061921164393425,0.27863672375679016,0.1069692000746727,0.03794023394584656,0.07742541283369064,0.07884912192821503,0.33989372849464417,0.08428294211626053,0.0911993533372879,1.0762711763381958,1.195473551750183,2.4435558319091797,0.4648016095161438,0.4194183945655823,2.877991199493408
21,0.008309673517942429,0.02950597181916237,0.03255686163902283,0.05258997902274132,0.1479632407426834,0.0015441530849784613,0.00819148775190115,0.09071731567382812,0.004073400981724262,0.009602469392120838,0.08610255271196365,0.1390230357646942,0.05496187508106232,0.03865353763103485,0.024538535624742508,0.03889811411499977,0.03088800422847271,0.11605522036552429,0.017434708774089813,0.07047128677368164,0.10265747457742691,0.04116811975836754,0.012835516594350338,0.09106386452913284,0.23532401025295258,0.01796732284128666,0.17928339540958405,1.0376622676849365,12.68106460571289,2.2604353427886963,0.48507586121559143,0.41110700368881226,2.908808708190918
22,0.010479116812348366,0.036023855209350586,0.029715241864323616,0.048367515206336975,0.05790232867002487,8.937918028095737e-05,0.02107817679643631,0.03444288298487663,1.04448381534894e-05,0.0037594735622406006,0.08207105100154877,0.13556355237960815,0.05242545157670975,0.03833647072315216,0.04514216259121895,0.036719027906656265,0.05931840464472771,0.12069326639175415,0.02848007343709469,0.12170454114675522,0.10309452563524246,0.0956992581486702,0.023209458217024803,0.18544282019138336,0.31846436858177185,0.004442195873707533,0.18510368466377258,1.0196937322616577,12.42422103881836,2.21991229057312,0.47413691878318787,0.4041605293750763,2.8608529567718506
23,0.01878882385790348,0.048087719827890396,0.02521642856299877,0.034678246825933456,0.17090314626693726,0.002570630982518196,0.013646688312292099,0.09778451174497604,0.018650243058800697,0.00417966628447175,0.08543206006288528,0.07263588905334473,0.013490395620465279,0.18325507640838623,0.04034191742539406,0.004202316980808973,0.04279884696006775,0.13959789276123047,0.042772453278303146,0.1420818716287613,0.11406506597995758,0.033207666128873825,0.07391573488712311,0.09740293025970459,0.2754994034767151,0.009879499673843384,0.200400710105896,1.1273123025894165,1.2634063959121704,2.4638686180114746,0.4759949743747711,0.43826958537101746,11.270638465881348
24,0.0850641205906868,0.15541233122348785,0.012151714414358139,0.019540878012776375,0.20010945200920105,0.00015013596566859633,0.01584528386592865,0.11172899603843689,0.04096347093582153,0.05318254977464676,0.02607017382979393,0.07596409320831299,0.0040965937077999115,0.06623119115829468,0.03878794610500336,0.07208985090255737,0.0029792345594614744,0.1720508486032486,0.0041030715219676495,0.1956481784582138,0.16347911953926086,0.12903659045696259,0.26254767179489136,0.1498929262161255,0.004522010684013367,0.08385855704545975,0.1328684687614441,12.531800270080566,1.1278713941574097,2.3737125396728516,0.40964820981025696,0.41500335931777954,2.7141902446746826
25,0.0881437435746193,0.006660280749201775,0.02200271561741829,0.029612436890602112,1.0615887641906738,0.3523249924182892,0.25607773661613464,0.1610233336687088,0.36304956674575806,0.020479818806052208,0.01933133229613304,0.025244010612368584,0.07437940686941147,0.1998957395553589,0.11988677084445953,0.021183988079428673,0.14374259114265442,0.17851673066616058,0.08200083673000336,0.01995825208723545,0.036160632967948914,0.7076960206031799,0.11409103125333786,0.4829106330871582,0.05492410063743591,0.03989170491695404,0.21996648609638214,0.9627394676208496,0.911700963973999,9.971728324890137,0.34193798899650574,0.3505247235298157,2.2627925872802734
